#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
177,"Rodrigo Gómez, N.L.                                                                                                                                   ","La Boca, N.L.                                     ",Río Bravo,Nuevo León,449.2,42.657,448.54,39.49,448.13,38.94,99
176,"Salinillas, N.L.                                                                                                                                      ","Salinillas, N.L.                                  ",Río Bravo,Nuevo León,232,19.011,232,19.011,228.7,5.449,29
175,"El Granero, Chih.                                                                                                                                     ","Ing. Luis L. León, Chih.                          ",Río Bravo,Chihuahua,1050.5,824.762,1034.8,284.382,1026.31,166.27,58
174,"Pico del Águila, Chih.                                                                                                                                ","Pico Del Águila, Chih.                            ",Río Bravo,Chihuahua,1619,59.843,1616.9,48.276,1615.12,41.779,87
173,"La Boquilla, Chih.                                                                                                                                    ","Lago de Toronto, Chih.                            ",Río Bravo,Chihuahua,1319.1,3209.63,1317,2846.78,1299.32,897.427,32
172,"Ing. Aurelio Benassini Vizcaíno, Sin.                                                                                                                 ","El Salto o Elota, Sin.                            ",Pacífico Norte,Sinaloa,164.64,815.592,154.5,403.9,147.58,242.3,60
171,"Santiago Bayacora, Dgo.                                                                                                                               ","Santiago Bayacora, Dgo.                           ",Pacífico Norte,Durango,1965.94,169.869,1959.01,130.047,1950.85,92.45,71
170,"Lic. Eustaquio Buelna, Sin.                                                                                                                           ","Guamúchil, Sin.                                   ",Pacífico Norte,Sinaloa,68.85,264.95,63.54,80.08,59.49,34.1,43
169,"Gustavo Díaz Ordaz, Sin.                                                                                                                              ","Bacurato, Sin.                                    ",Pacífico Norte,Sinaloa,252.5,2687.07,237.06,1618.75,200.65,324,20
168,"Ing. Rodolfo Félix Valdés, Son.                                                                                                                       ","El Molinito, Son.                                 ",Noroeste,Sonora,293.4,222.47,289.36,121.202,273.45,7,6
167,"Plutarco Elías Calles, Son.                                                                                                                           ","El Novillo, Son.                                  ",Noroeste,Sonora,296.8,3511.96,290.5,2833.07,244.22,304.22,11
166,"Vicente C. Villaseñor, Jal.                                                                                                                           ","Valle de Juárez, Jal.                             ",Lerma-Santiago-Pacífico,Jalisco,1878,18.12,1877,14.44,1876.6,12.968,90
165,"Peña del Águila, Dgo.                                                                                                                                 ","Peña Del Águila, Dgo.                             ",Pacífico Norte,Durango,1895.27,54.902,1892.5,27.948,1891.83,27.234,97
164,"José López Portillo, Sin.                                                                                                                             ","Comedero, Sin.                                    ",Pacífico Norte,Sinaloa,286.95,3966.17,272.16,2580.19,225.22,356.5,14
163,"Juan Guerrero Alcocer, Sin.                                                                                                                           ","Vinoramas, Sin.                                   ",Pacífico Norte,Sinaloa,176.28,102,168.5,54.684,155.68,12,22
162,"Luis Donaldo Colosio, Sin.                                                                                                                            ","Huites, Sin.                                      ",Pacífico Norte,Sinaloa,290,4567.08,274,3202.16,224.18,726.69,23
161,"Abelardo Rodríguez Luján, Son.                                                                                                                        ","Hermosillo, Son.                                  ",Noroeste,Sonora,228.4,284.47,226.98,219.52,214.07,0.01,0
160,"Lázaro Cárdenas, Son.                                                                                                                                 ","La Angostura, Son.                                ",Noroeste,Sonora,840.15,1116.46,830.7,703.38,810.25,136.663,19
159,"Cajón de Peña, Jal.                                                                                                                                   ","Tomatlán, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,139.2,707.62,131.66,500,131.8,503.54,101
158,"Laguna de Amela, Col.                                                                                                                                 ","Tecomán, Col.                                     ",Lerma-Santiago-Pacífico,Colima,7.64,41.3,7.39,38.343,7,33.814,88
157,"Corrinchis, Jal.                                                                                                                                      ",Corrinchis                                        ,Lerma-Santiago-Pacífico,Jalisco,1336.1,29,1332.6,20,1331.47,17.072,85
156,"Basilio Vadillo, Jal.                                                                                                                                 ","Las Piedras, Jal.                                 ",Lerma-Santiago-Pacífico,Jalisco,978.97,146.888,974.35,124.75,972.1,134.5,108
155,"José María Morelos, Zac.                                                                                                                              ","La Villita, Zac.                                  ",Lerma-Santiago-Pacífico,Zacatecas,1831.19,11.165,1829,9.018,1828.04,9.136,101
154,"Manuel Felgueres, Zac.                                                                                                                                ","Lobatos, Zac.                                     ",Lerma-Santiago-Pacífico,Zacatecas,2080.18,9.435,2077.05,6.905,2074.44,5.714,83
153,"Solidaridad, Jal.                                                                                                                                     ","Trojes, Jal.                                      ",Lerma-Santiago-Pacífico,Jalisco,301.11,285.742,292.37,203.388,291.09,210.889,104
152,"Ing. Santiago Camarena, Jal.                                                                                                                          ","La Vega, Jal.                                     ",Lerma-Santiago-Pacífico,Jalisco,1258.86,80,1257,44.035,1257.06,45.292,103
151,"Ramón Corona Madrigal General, Jal.                                                                                                                   ","Trigomil, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,1209.36,324,1201.4,250,1184.84,133.31,53
150,"Tacotán, Jal.                                                                                                                                         ","Tacotán, Jal.                                     ",Lerma-Santiago-Pacífico,Jalisco,1406.29,169,1403.06,149.239,1397.67,124.627,84
149,"Tenasco, Jal.                                                                                                                                         ","Boquilla de Zaragoza, Jal.                        ",Lerma-Santiago-Pacífico,Jalisco,1724.84,13.85,1722.85,10.49,1717.55,4.61,44
148,"Ramón López Velarde, Zac.                                                                                                                             ","Boca del Tesorero, Zac.                           ",Lerma-Santiago-Pacífico,Zacatecas,2098.16,36.744,2096,26.22,2095.77,26.116,100
147,"La Red, Jal.                                                                                                                                          ","La Red, Jal.                                      ",Lerma-Santiago-Pacífico,Jalisco,1794.7,18.3,1792.5,14.25,1785.41,4.243,30
146,"El Niágara, Ags.                                                                                                                                      ","El Niágara, Ags.                                  ",Lerma-Santiago-Pacífico,Aguascalientes,1832.4,31.695,1828.4,16.188,1828.06,15.208,94
145,"Jocoque, Ags.                                                                                                                                         ","Derecha Jocoque, Ags.                             ",Lerma-Santiago-Pacífico,Aguascalientes,1943.4,11.4,1942.45,10.975,1939.82,9.204,84
144,"Derivadora Pabellón, Ags.                                                                                                                             ","Derecha Potrerillos, Ags.                         ",Lerma-Santiago-Pacífico,Aguascalientes,2093,2.1,2092.6,2.038,2086.57,1.238,61
143,"El Salto, Jal.                                                                                                                                        ","El Salto, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,1812.5,118.54,1810.16,85,1809.89,81.931,96
142,"Urepetiro, Mich.                                                                                                                                      ","Urepetiro, Mich.                                  ",Lerma-Santiago-Pacífico,Michoacán,1745.68,10.923,1745,8.282,1747.23,11.325,137
141,"Cuquío, Jal.                                                                                                                                          ","Los Gigantes, Jal.                                ",Lerma-Santiago-Pacífico,Jalisco,1806.58,8.85,1805.5,7.5,1803.4,5.025,67
140,"La Codorniz, Ags.                                                                                                                                     ","La Codorniz, Ags.                                 ",Lerma-Santiago-Pacífico,Aguascalientes,1837.76,6.528,1836,5.366,1835.05,4.819,90
139,"Ing. Julián Adame Alatorre, Zac.                                                                                                                      ","Tayahua, Zac.                                     ",Lerma-Santiago-Pacífico,Zacatecas,1701.41,50.377,1696.01,31.598,1694.76,30.914,98
138,"El Estribón, Jal.                                                                                                                                     ","El Estribón, Jal.                                 ",Lerma-Santiago-Pacífico,Jalisco,1881.41,7.74,1880,6.378,1877.98,4.936,77
137,"Manuel M. Diéguez, Jal.                                                                                                                               ","Santa Rosa, Jal.                                  ",Lerma-Santiago-Pacífico,Jalisco,748,418,746.46,393.36,742.55,362.36,92
136,"Ignacio Allende, Gto.                                                                                                                                 ","La Begoña, Gto.                                   ",Lerma-Santiago-Pacífico,Guanajuato,1833.33,241.41,1830.75,170.79,1828.25,140.05,82
135,"Malpaís, Mich.                                                                                                                                        ","La Ciénega, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,1843.56,27.249,1842.53,18.512,1842.01,19.584,106
134,"Tercer Mundo, Mich.                                                                                                                                   ","Chincua, Mich.                                    ",Lerma-Santiago-Pacífico,Michoacán,2428.58,17.332,2427.58,14.972,2425.84,10.256,69
133,"Francisco José Trinidad Fabela, Méx.                                                                                                                  ","Islas de las Aves o El Salto, Méx.                ",Lerma-Santiago-Pacífico,México,2697.8,12.32,2696.7,9.93,2693.99,5.26,53
132,"Tepuxtepec, Mich.                                                                                                                                     ","Tepuxtepec, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,2350,537.527,2348.11,449.97,2347.94,442.303,98
131,"Ignacio Ramírez, Méx.                                                                                                                                 ","La Gavia, Méx.                                    ",Lerma-Santiago-Pacífico,México,2550.48,36.3,2548.48,20.5,2548.46,20.363,99
130,"La Esperanza, Hgo.                                                                                                                                    ","La Esperanza, Hgo.                                ",Golfo Norte,Hidalgo,2209.6,4.2,2207.7,3.92,2205.74,3.233,82
129,"San Andrés Tepetitlán, Méx.                                                                                                                           ","Tepetitlán,Méx.                                   ",Lerma-Santiago-Pacífico,México,2594.46,81.029,2592.02,59.966,2591.52,63.666,106
128,"José Antonio Alzate, Méx.                                                                                                                             ","San Bernabé, Méx.                                 ",Lerma-Santiago-Pacífico,México,2566.92,52.509,2565.5,35.312,2564.88,29.055,82
127,"La Venta, Qro.                                                                                                                                        ","La Venta, Qro.                                    ",Golfo Norte,Querétaro,1907.68,3.777,1906.68,2.479,1905.32,0.894,36
126,"San Ildefonso, Qro.                                                                                                                                   ","El Tepozán, Qro.                                  ",Golfo Norte,Querétaro,2242.5,58.026,2239,47.812,2232.3,36.423,76
125,"Estudiante Ramiro Caballero Dorantes, Tamps.                                                                                                          ","Las Ánimas, Tamps.                                ",Golfo Norte,Tamaulipas,52.55,654.37,51.7,563.443,50.58,465.54,83
124,"Ing. Fernando Hiriart Balderrama, Hgo.                                                                                                                ","Zimapán, Hgo.                                     ",Golfo Norte,Hidalgo,1563,1460,1560,1390,1535.79,924.66,67
123,"La Muñeca, S.L.P.                                                                                                                                     ","La Muñeca, S.L.P.                                 ",Golfo Norte,San Luis Potosí,1841.75,31,1837.7,24.14,1827.28,6.836,28
122,"Presidente Alemán, Oax.                                                                                                                               ","Temascal, Oax.                                    ",Golfo Centro,Oaxaca,68.5,9105.54,66.5,8119.09,56.19,3954.65,49
121,"Los Reyes, Hgo.                                                                                                                                       ","Omiltepec, Pue.                                   ",Golfo Centro,Hidalgo,2167,29.263,2165,24.031,2157.49,9.388,39
120,"Ángel Albino Corzo, Chis.                                                                                                                             ","Peñitas, Chis.                                    ",Frontera Sur,Chiapas,95.5,578.63,87.4,215.041,85.54,804.49,374
119,"Nezahualcóyotl, Chis.                                                                                                                                 ","Malpaso, Chis.                                    ",Frontera Sur,Chiapas,188,14056.3,182.5,9317.39,167.47,5144.27,55
118,"Doctor Belisario Domínguez, Chis.                                                                                                                     ","La Angostura, Chis.                               ",Frontera Sur,Chiapas,539.5,19736.4,533,13169.6,509.03,2292.5,17
117,"Miguel de la Madrid Hurtado, Oax.                                                                                                                     ","Cerro de Oro, Oax.                                ",Golfo Centro,Oaxaca,70.01,3547.16,64.86,2599.51,56.35,1381.51,53
116,"La Laguna, Hgo.                                                                                                                                       ","Tejocotal, Pue.                                   ",Golfo Centro,Hidalgo,2184.5,49.227,2183,40.638,2176.91,13.538,33
115,"Tenango, Pue.                                                                                                                                         ","Tenango, Pue.                                     ",Golfo Centro,Puebla,1351.4,46.576,1345.6,28.479,1330.56,3.61,13
114,"Villa Hidalgo, Dgo.                                                                                                                                   ","Villa Hidalgo, Dgo.                               ",Cuencas Centrales del Norte,Durango,1729.55,39.555,1726.23,23.08,1719.36,13.477,58
113,"Gobernador Leobardo Reynoso, Zac.                                                                                                                     ","Trujillo, Zac.                                    ",Cuencas Centrales del Norte,Zacatecas,2129.53,125.921,2127.35,95.717,2121.34,53.945,56
112,"Los Naranjos, Dgo.                                                                                                                                    ","Los Naranjos, Dgo.                                ",Cuencas Centrales del Norte,Durango,1661.09,27.39,1658.4,20.928,1650.87,13.308,64
111,"El Potosino, S.L.P.                                                                                                                                   ","El Potosino, S.L.P.                               ",Cuencas Centrales del Norte,San Luis Potosí,2000.85,5.199,1996.8,3.293,1986.5,0.663,20
110,"Ing. Benjamín Ortega Cantero, Dgo.                                                                                                                    ","Agua Puerca, Dgo.                                 ",Cuencas Centrales del Norte,Durango,1434.1,56.06,1430.2,30.764,1429.06,32.567,106
109,"Santa Rosa, Zac.                                                                                                                                      ","Santa Rosa, Zac.                                  ",Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2248.35,10.41,99
108,"El Cazadero, Zac.                                                                                                                                     ","El Cazadero, Zac                                  ",Cuencas Centrales del Norte,Zacatecas,1919.94,44.68,1916,22.178,1914.42,20.111,91
107,"Francisco Zarco, Dgo.                                                                                                                                 ","Las Tórtolas, Dgo.                                ",Cuencas Centrales del Norte,Durango,1210.05,383.16,1208.2,309.24,1200.28,145.6,47
106,"Vicente Guerrero, Gro.                                                                                                                                ","Palos Altos, Gro.                                 ",Balsas,Guerrero,430.3,300,425,249.49,419.54,188.4,76
105,"Lázaro Cárdenas, Dgo.                                                                                                                                 ","El Palmito, Dgo.                                  ",Cuencas Centrales del Norte,Durango,1632,4278.54,1622.46,2957.61,1591.43,755.846,26
104,"San Juanico, Mich.                                                                                                                                    ","La Laguna, Mich.                                  ",Balsas,Michoacán,1604.56,71.69,1603.86,60.545,1602.51,45.788,76
103,"Ing. Carlos Ramírez Ulloa, Gro.                                                                                                                       ","El Caracol, Gro.                                  ",Balsas,Guerrero,523.6,1183.23,521,1057.29,514.96,1290.34,122
102,"Valle de Bravo, Méx.                                                                                                                                  ","Valle de Bravo, Méx.                              ",Balsas,México,1833,449.42,1830,394.39,1827.38,348.167,88
101,"Agostitlán, Mich.                                                                                                                                     ","Mata de Pinos, Mich.                              ",Balsas,Michoacán,2377.84,18.754,2376.6,15.675,2376.05,14.653,93
100,"Pucuato, Mich.                                                                                                                                        ","Pucuato, Mich.                                    ",Balsas,Michoacán,2500,11.534,2499,9.485,2498.74,9.088,96
99,"El Rodeo, Mor.                                                                                                                                        ","El Rodeo, Mor.                                    ",Balsas,Morelos,1166.5,33.137,1164.2,26.984,1157.33,11.823,44
98,"Villa Victoria, Méx.                                                                                                                                  ","Villa Victoria,Méx.                               ",Balsas,México,2607.5,249.943,2605.5,185.723,2604.33,152.493,82
97,"El Bosque, Mich.                                                                                                                                      ","El Bosque, Mich.                                  ",Balsas,Michoacán,1743,220.1,1741.4,202.4,1734.77,136.231,67
96,"Sabaneta, Mich.                                                                                                                                       ","Sabaneta, Mich.                                   ",Balsas,Michoacán,2508.95,5.875,2508,5.043,2508,5.189,103
95,"Madín, Méx.                                                                                                                                           ","Madín, Méx.                                       ",Aguas del Valle de México,México,2346.04,17.964,2336.29,9.37,2336.02,15.761,168
94,"José López Portillo, N.L.                                                                                                                             ","Cerro Prieto, N.L.                                ",Río Bravo,Nuevo León,285.5,393,282.52,300,284.4,357.333,119
93,"El Tintero, Chih.                                                                                                                                     ","El Tintero, Chih.                                 ",Río Bravo,Chihuahua,1709.03,216.703,1703,125.075,1683.53,16.346,13
92,"San Miguel, Coah.                                                                                                                                     ","San Miguel, Coah.                                 ",Río Bravo,Coahuila de Zaragoza,341.96,22.193,341.74,21.168,341.42,19.373,92
91,"Cuchillo Solidaridad, N.L.                                                                                                                            ","El Cuchillo, N.L.                                 ",Río Bravo,Nuevo León,166.66,1784.29,162.35,1123.14,160.63,917.635,82
90,"Venustiano Carranza, Coah.                                                                                                                            ","Don Martín, Coah.                                 ",Río Bravo,Coahuila de Zaragoza,261.8,1322.37,259.24,874.1,247.93,35.244,4
89,"Las Vírgenes, Chih.                                                                                                                                   ","Francisco I. Madero, Chih.                        ",Río Bravo,Chihuahua,1242.56,456.461,1239.3,333.315,1233.58,235.161,71
88,"Revolución Mexicana, Gro.                                                                                                                             ","El Guineo, Gro.                                   ",Pacífico Sur,Guerrero,107.59,259.502,94.4,126.694,92.5,112.385,89
87,"Las Lajas, Chih.                                                                                                                                      ","Las Lajas, Chih.                                  ",Río Bravo,Chihuahua,1561.62,106.547,1558.7,83.266,1546.75,26.835,32
86,"Chihuahua, Chih.                                                                                                                                      ","Chihuahua, Chih.                                  ",Río Bravo,Chihuahua,1544.28,35.631,1540.82,23.383,1529.65,5.421,23
85,"San Gabriel, Dgo.                                                                                                                                     ","San Gabriel, Dgo.                                 ",Río Bravo,Durango,1783.39,377.338,1777.9,245.431,1766.4,79,32
84,"Presidente Benito Juárez, Oax.                                                                                                                        ","Bordo Benito Juárez, Oax.                         ",Pacífico Sur,Oaxaca,139.85,1726.75,124.25,720.317,120.38,757.835,105
83,"Santa Elena, Dgo.                                                                                                                                     ","Santa Elena, Dgo.                                 ",Pacífico Norte,Durango,2001.61,18.766,1999.8,15.08,1998.96,13.6,90
82,"Francisco Villa, Dgo.                                                                                                                                 ","El Bosque, Dgo.                                   ",Pacífico Norte,Durango,1996.13,96.57,1993,73.26,1990.31,62.7,86
81,"Miguel Hidalgo, Sin.                                                                                                                                  ","El Mahoné, Sin.                                   ",Pacífico Norte,Sinaloa,148,4171.27,142.36,3312.89,109.9,437.41,13
80,"Presidente Guadalupe Victoria, Dgo.                                                                                                                   ","El Tunal, Dgo.                                    ",Pacífico Norte,Durango,1934.61,94.617,1931,78.06,1929.06,74.564,96
79,"Caboraca, Dgo.                                                                                                                                        ","Canoas, Dgo.                                      ",Pacífico Norte,Durango,2001.28,57.88,1998.25,45,1997.84,43.105,96
78,"Sanalona, Sin.                                                                                                                                        ","Sanalona, Sin.                                    ",Pacífico Norte,Sinaloa,162.17,987.522,156.2,687.988,137.22,126.7,18
77,"Adolfo López Mateos, Sin.                                                                                                                             ","El Humaya o El Varejonal, Sin.                    ",Pacífico Norte,Sinaloa,183.48,4034.52,176,3086.61,132.47,251.2,8
76,"Ing. Guillermo Blake Águilar, Sin.                                                                                                                    ","El Sabinal, Sin.                                  ",Pacífico Norte,Sinaloa,196.61,469.2,188.45,294.58,167.08,59.3,20
75,"Josefa Ortiz de Domínguez, Sin.                                                                                                                       ","El Sabino, Sin.                                   ",Pacífico Norte,Sinaloa,112.65,685.11,109.5,519.28,99,136.3,26
74,"Emilio López Zamora, B.C.                                                                                                                             ","Ensenada, B.C.                                    ",Península de Baja California,Baja California,25.26,6.342,19.89,2.732,16.77,1.685,62
73,"El Carrizo, B.C.                                                                                                                                      ","El Carrizo, B.C.                                  ",Península de Baja California,Baja California,286.22,44.585,284.7,40.866,282.94,35.023,86
72,"Adolfo Ruiz Cortines, Son.                                                                                                                            ","Mocúzari, Son.                                    ",Noroeste,Sonora,145.47,1822.14,138.46,1200,112.08,155.086,13
71,"Abraham González, Chih.                                                                                                                               ","Guadalupe, Chih.                                  ",Noroeste,Chihuahua,2051.3,102.891,2047.8,79.354,2043.03,57.367,72
70,"Miguel Alemán, Zac.                                                                                                                                   ","Excamé, Zac.                                      ",Lerma-Santiago-Pacífico,Zacatecas,1704.5,70.92,1703.4,64.53,1699.7,57.107,88
69,"Achimec, Jal.                                                                                                                                         ","Vaqueros, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,1844.27,12.212,1841.5,7.364,1841.14,8.125,110
68,"Abelardo L. Rodríguez, B.C.                                                                                                                           ","Tijuana, B.C.                                     ",Península de Baja California,Baja California,125,121.392,115.85,76.9,92.02,14.24,19
67,"Cuauhtémoc, Son.                                                                                                                                      ","Santa Teresa, Son.                                ",Noroeste,Sonora,600.25,66.33,597,41.47,587.19,16.38,39
66,"Ignacio R. Alatorre, Son.                                                                                                                             ","Punta de Agua, Son.                               ",Noroeste,Sonora,102.71,29.69,100,16.16,95.07,4.31,27
65,"Álvaro Obregón, Son.                                                                                                                                  ","Oviachic, Son.                                    ",Noroeste,Sonora,112.2,4409.75,105.5,3023.15,82.8,561.2,19
64,"San Rafael, Nay.                                                                                                                                      ",San Rafael                                        ,Lerma-Santiago-Pacífico,Nayarit,66.1,35.591,63.41,26.179,60.87,18.8,72
63,"Aguamilpa Solidaridad, Nay.                                                                                                                           ","Aguamilpa, Nay.                                   ",Lerma-Santiago-Pacífico,Nayarit,232,6950,222,5785.16,207.61,4305.81,74
62,"Independencia Nacional, Zac.                                                                                                                          ",Santa Teresa                                      ,Lerma-Santiago-Pacífico,Zacatecas,1949.33,13.944,1946,9.172,1945.71,9.559,104
61,"El Chique, Zac.                                                                                                                                       ","El Chique, Zac.                                   ",Lerma-Santiago-Pacífico,Zacatecas,1586.48,192.567,1580.18,138.909,1578.14,125.282,90
60,"Palomas, Zac.                                                                                                                                         ","Palomas, Zac.                                     ",Lerma-Santiago-Pacífico,Zacatecas,1907.48,8.761,1904.25,4.62,1903.95,5.958,129
59,"La Sauceda, Jal.                                                                                                                                      ","Garabatillos, Jal.                                ",Lerma-Santiago-Pacífico,Jalisco,1921.03,21.5,1918.9,16,1917.98,14.152,88
58,"Peñuelitas, Gto.                                                                                                                                      ","Peñuelitas, Gto.                                  ",Lerma-Santiago-Pacífico,Guanajuato,1907.29,30.169,1904.7,17.46,1904.2,21.88,125
57,"Chila, Jal.                                                                                                                                           ","Chila, Jal.                                       ",Lerma-Santiago-Pacífico,Jalisco,99,1,98.7,0.762,97.53,0.533,70
56,"Ing. Elías González Chávez, Jal.                                                                                                                      ","Puente Calderón, Jal.                             ",Lerma-Santiago-Pacífico,Jalisco,1620,100,1618,80,1614.18,48.352,60
55,"El Cuarenta, Jal.                                                                                                                                     ","El Cuarenta, Jal.                                 ",Lerma-Santiago-Pacífico,Jalisco,2001.95,38.96,1998.75,30.625,1997.91,28.394,93
54,"Abelardo L. Rodríguez, Ags.                                                                                                                           ","Abelardo L. Rodríguez, Ags.                       ",Lerma-Santiago-Pacífico,Aguascalientes,1890,18.816,1888.88,15.997,1881.24,3.79,24
53,"Plutarco Elías Calles, Ags.                                                                                                                           ","Calles, Ags.                                      ",Lerma-Santiago-Pacífico,Aguascalientes,2022,407.438,2020,358.121,2001.24,60.36,17
52,"Cincuenta Aniversario, Ags.                                                                                                                           ",San José de Gracia                                ,Lerma-Santiago-Pacífico,Aguascalientes,2088.57,5.039,2086,4.1,2085.5,3.955,96
51,"Lago de Chapala, Jal.                                                                                                                                 ","Chapala, Jal.                                     ",Lerma-Santiago-Pacífico,Jalisco,99,9279.71,98,8126.41,91.93,1795.93,22
50,"La Colonia, Jal.                                                                                                                                      ","La Colonia, Jal.                                  ",Lerma-Santiago-Pacífico,Jalisco,103.4,6.5,103,5.775,101.81,2.768,48
49,"De Gonzalo, Mich.                                                                                                                                     ","De Gonzalo, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,1534.9,10,1533.88,8.837,1533.58,3.754,42
48,"Guaracha, Mich.                                                                                                                                       ","San Antonio, Mich.                                ",Lerma-Santiago-Pacífico,Michoacán,1580.11,29.79,1580.01,28.677,1576.18,31.401,109
47,"Hurtado, Jal.                                                                                                                                         ","Valencia, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,1462.66,22.624,1462.66,22.624,1461.98,18.824,83
46,"Mariano Abasolo, Gto.                                                                                                                                 ","San Antonio de Aceves, Gto.                       ",Lerma-Santiago-Pacífico,Guanajuato,1753.08,23.946,1751.3,20.079,1744.4,9.172,46
45,"Laguna del Fresno, Mich.                                                                                                                              ","Laguna del Fresno, Mich.                          ",Lerma-Santiago-Pacífico,Michoacán,2057,13.132,2055.98,10.299,2054.78,6.869,67
44,"Ing. Guillermo Lugo Sanabria, Jal.                                                                                                                    ","La Pólvora, Jal.                                  ",Lerma-Santiago-Pacífico,Jalisco,1665,56.15,1663.46,51.675,1646.57,18.22,35
43,"Aristeo Mercado, Mich.                                                                                                                                ","Wilson ,Mich.                                     ",Lerma-Santiago-Pacífico,Michoacán,1993.8,28.305,1993.5,25.344,1991.81,5.92,23
42,"La Golondrina, Gto.                                                                                                                                   ","La Golondrina,Gto.                                ",Lerma-Santiago-Pacífico,Guanajuato,1837.12,5.97,1835.2,4.67,1833,4.85,104
41,"La Purísima, Gto.                                                                                                                                     ","La Purísima, Gto.                                 ",Lerma-Santiago-Pacífico,Guanajuato,1860.7,181.926,1853.47,110,1846.53,69,63
40,"Cointzio, Mich.                                                                                                                                       ","Cointzio, Mich.                                   ",Lerma-Santiago-Pacífico,Michoacán,2001.32,79.233,1999.47,68.52,1993.03,81.368,119
39,"Laguna de Yuriria, Gto.                                                                                                                               ","Bordo de Tavamatacheo, Gto.                       ",Lerma-Santiago-Pacífico,Guanajuato,1731.4,325.195,1730.92,278.79,1728.61,56.26,20
38,"Jaripo, Mich.                                                                                                                                         ","Jaripo, Mich.                                     ",Lerma-Santiago-Pacífico,Michoacán,1580.42,9.265,1578.91,6.028,1576.77,5.848,97
37,"Copándaro, Mich.                                                                                                                                      ","Copándaro de Dolores, Mich.                       ",Lerma-Santiago-Pacífico,Michoacán,1989.21,9.717,1987.66,2.752,1986.49,3.177,115
