#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
78,"Ñadó, Méx.","Ñadó, Méx.",Aguas del Valle de México,México,2475.5,18.85,2474,16.8,2463.06,6.395,38
79,"Huapango, Méx.","Huapango, Méx.",Aguas del Valle de México,México,2512.8,126.5,2512.65,121.3,2508.85,12.55,10
80,"El Molino, Méx.","El Molino, Méx.",Aguas del Valle de México,México,2385.09,8.7,2384.4,7.7,2378,0.302,4
81,"Danxho, Méx.","Danxho, Méx.",Aguas del Valle de México,México,2455.13,32.67,2454,31.046,2450.15,16.096,52
82,"Ignacio Ramírez, Méx.","La Gavia, Méx.",Lerma-Santiago-Pacífico,México,2550.48,36.3,2548.48,20.5,2548.43,20.159,98
83,"San Andrés Tepetitlán, Méx.","Tepetitlán,Méx.",Lerma-Santiago-Pacífico,México,2594.46,81.029,2592.02,59.966,2590.42,47.922,80
84,"Tepuxtepec, Mich.","Tepuxtepec, Mich.",Lerma-Santiago-Pacífico,Michoacán,2350,537.527,2348.11,449.97,2344.95,321.549,71
85,"Francisco José Trinidad Fabela, Méx.","Islas de las Aves o El Salto, Méx.",Lerma-Santiago-Pacífico,México,2697.8,12.32,2696.7,9.93,2692.72,3.5,35
86,"Malpaís, Mich.","La Ciénega, Mich.",Lerma-Santiago-Pacífico,Michoacán,1843.56,27.249,1842.53,18.512,1842.35,17.191,93
87,"Laguna de Yuriria, Gto.","Bordo de Tavamatacheo, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1731.4,325.195,1730.92,278.79,1728.68,92.793,33
88,"La Soledad, Gto.","La Soledad, Gto.",Lerma-Santiago-Pacífico,Guanajuato,2209.15,2.371,2207.75,1.857,2202.67,0.351,19
89,"Tercer Mundo, Mich.","Chincua, Mich.",Lerma-Santiago-Pacífico,Michoacán,2428.58,17.332,2427.58,14.972,2425.52,10.606,71
90,"Cointzio, Mich.","Cointzio, Mich.",Lerma-Santiago-Pacífico,Michoacán,2001.32,79.233,1999.47,68.52,1996.47,53.206,78
91,"La Purísima, Gto.","La Purísima, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1860.7,181.926,1853.47,110,1848.37,70.446,64
92,"El Palote, Gto.","El Palote, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1838.6,17.161,1836.15,9.643,1833.65,3.688,38
93,"Laguna del Fresno, Mich.","Laguna del Fresno, Mich.",Lerma-Santiago-Pacífico,Michoacán,2057,13.132,2055.98,10.299,2053.4,4.04,39
94,"Aristeo Mercado, Mich.","Wilson ,Mich.",Lerma-Santiago-Pacífico,Michoacán,1993.8,28.305,1993.5,25.344,1991.52,9.289,37
95,"Pátzcuaro, Mich.","Pátzcuaro, Mich.",Lerma-Santiago-Pacífico,Michoacán,2042.35,1135.573,2038.57,646.582,2035.47,338.241,52
96,"Los Ángeles, Mich.",Tres Mezquites,Lerma-Santiago-Pacífico,Michoacán,1688.45,17.096,1687.95,14.59,1684.4,1.065,7
97,"Mariano Abasolo, Gto.","San Antonio de Aceves, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1753.08,23.946,1751.3,20.079,1744.47,8.48,42
98,"Jaripo, Mich.","Jaripo, Mich.",Lerma-Santiago-Pacífico,Michoacán,1580.42,9.265,1578.91,6.028,1577.11,2.974,49
99,"Ing. Guillermo Lugo Sanabria, Jal.","La Pólvora, Jal.",Lerma-Santiago-Pacífico,Jalisco,1665,56.15,1663.46,51.675,1657.42,37.082,72
100,"De Gonzalo, Mich.","De Gonzalo, Mich.",Lerma-Santiago-Pacífico,Michoacán,1534.9,10,1533.88,8.837,1532.25,1.164,13
101,"La Golondrina, Gto.","La Golondrina,Gto.",Lerma-Santiago-Pacífico,Guanajuato,1837.12,5.97,1835.2,4.67,1831,2.467,53
102,"Melchor Ocampo, Mich.","El Rosario, Mich.",Lerma-Santiago-Pacífico,Michoacán,1714.41,249.843,1711.9,194.454,1710.12,158.436,81
103,"Copándaro, Mich.","Copándaro de Dolores, Mich.",Lerma-Santiago-Pacífico,Michoacán,1989.209,9.717,1987.659,2.752,1984.2,0.002,0
104,"Hurtado, Jal.","Valencia, Jal.",Lerma-Santiago-Pacífico,Jalisco,1462.66,22.624,1462.66,22.624,1461.48,16.165,71
105,"Guaracha, Mich.","San Antonio, Mich.",Lerma-Santiago-Pacífico,Michoacán,1580.11,29.79,1580.01,28.677,1578.5,13.463,47
106,"Urepetiro, Mich.","Urepetiro, Mich.",Lerma-Santiago-Pacífico,Michoacán,1745.68,10.923,1745,8.282,1743.02,4.2,51
107,"La Colonia, Jal.","La Colonia, Jal.",Lerma-Santiago-Pacífico,Jalisco,103.4,6.5,103,5.775,102.53,4.363,76
108,"Chila, Jal.","Chila, Jal.",Lerma-Santiago-Pacífico,Jalisco,99,1,98.7,0.762,98.67,0.756,99
109,"Ignacio Allende, Gto.","La Begoña, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1833.33,241.41,1830.75,170.79,1825.51,69.14,40
110,"El Batán, Qro.",Los Arcos,Lerma-Santiago-Pacífico,Querétaro,1905.15,8.042,1902.1,5.791,1889.8,0.901,16
111,"Peñuelitas, Gto.","Peñuelitas, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1907.29,30.169,1904.7,17.46,1899.64,2.434,14
112,"La Sauceda, Jal.","Garabatillos, Jal.",Lerma-Santiago-Pacífico,Jalisco,1921.03,21.5,1918.9,16,1915.06,8.09,51
113,"El Salto, Jal.","El Salto, Jal.",Lerma-Santiago-Pacífico,Jalisco,1812.5,118.54,1810.16,85,1809.5,79.096,93
114,"Manuel M. Diéguez, Jal.","Santa Rosa, Jal.",Lerma-Santiago-Pacífico,Jalisco,748,418,746.46,393.36,736.54,304.24,77
115,"Derivadora Pabellón, Ags.","Derecha Potrerillos, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,2093,2.1,2092.6,2.038,2086.64,1.247,61
116,"Plutarco Elías Calles, Ags.","Calles, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,2022,407.438,2020,358.121,2005.58,107.061,30
117,"Cincuenta Aniversario, Ags.",San José de Gracia,Lerma-Santiago-Pacífico,Aguascalientes,2088.57,5.039,2086,4.1,2085.23,3.877,95
118,"El Niágara, Ags.","El Niágara, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,1832.4,31.695,1828.4,16.188,1828.38,16.131,100
119,"Jocoque, Ags.","Derecha Jocoque, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,1943.4,11.4,1942.45,10.975,1941.6,10.36,94
120,"Abelardo L. Rodríguez, Ags.","Abelardo L. Rodríguez, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,1890,18.816,1888.88,15.997,1884.88,8.192,51
121,"El Cuarenta, Jal.","El Cuarenta, Jal.",Lerma-Santiago-Pacífico,Jalisco,2001.95,38.96,1998.75,30.625,1995.13,21.799,71
122,"Los Moraleños, Zac.",Moraleños,Lerma-Santiago-Pacífico,Zacatecas,1322.93,26.07,1318.96,20.932,1316.2,16.32,78
123,"Ing. Julián Adame Alatorre, Zac.","Tayahua, Zac.",Lerma-Santiago-Pacífico,Zacatecas,1701.41,50.377,1696.01,31.598,1692.64,22.711,72
124,"Media Luna, Ags.","Media Luna, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,1621.96,21.196,1619.2,15,1612.29,5.04,34
125,"Cuquío, Jal.","Los Gigantes, Jal.",Lerma-Santiago-Pacífico,Jalisco,1806.58,8.85,1805.5,7.5,1802.7,4.325,58
126,"Ing. Elías González Chávez, Jal.","Puente Calderón, Jal.",Lerma-Santiago-Pacífico,Jalisco,1620,100,1618,80,1615.68,59.716,75
127,"Aguamilpa Solidaridad, Nay.","Aguamilpa, Nay.",Lerma-Santiago-Pacífico,Nayarit,232,6950,222,5785.16,197.8,3540.25,61
128,"El Estribón, Jal.","El Estribón, Jal.",Lerma-Santiago-Pacífico,Jalisco,1881.41,7.74,1880,6.378,1878.15,5.048,79
129,"Palomas, Zac.","Palomas, Zac.",Lerma-Santiago-Pacífico,Zacatecas,1907.48,8.761,1904.25,4.62,1903.66,4.01,87
130,"El Chique, Zac.","El Chique, Zac.",Lerma-Santiago-Pacífico,Zacatecas,1586.48,192.567,1580.18,138.909,1575.02,101.839,73
131,"La Codorniz, Ags.","La Codorniz, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,1837.76,6.528,1836,5.366,1828.09,1.825,34
132,"La Red, Jal.","La Red, Jal.",Lerma-Santiago-Pacífico,Jalisco,1794.7,18.3,1792.5,14.25,1791.66,12.682,89
133,"Cuauhtémoc, Son.","Santa Teresa, Son.",Noroeste,Sonora,600.25,66.33,597,41.47,587.25,3.64,9
134,"Leonardo Rodríguez Alcaine, Nay.","Leonardo Rodríguez Alcáine, Nay.",Lerma-Santiago-Pacífico,Nayarit,394,2393.11,391,2282.13,376.09,1730.58,76
135,"Independencia Nacional, Zac.",Santa Teresa,Lerma-Santiago-Pacífico,Zacatecas,1949.33,13.944,1946,9.172,1944.97,7.91,86
136,"San Rafael, Nay.",San Rafael,Lerma-Santiago-Pacífico,Nayarit,66.1,35.591,63.41,26.179,62.26,22.641,86
137,"Ing. Alfredo Elías Ayub, Jal.","La Yesca, Jal.",Lerma-Santiago-Pacífico,Nayarit,578,2392.88,575,2292.92,543.97,1433.67,63
138,"Ramón López Velarde, Zac.","Boca del Tesorero, Zac.",Lerma-Santiago-Pacífico,Zacatecas,2098.16,36.744,2096,26.22,2092.74,14.321,55
139,"Manuel Felgueres, Zac.","Lobatos, Zac.",Lerma-Santiago-Pacífico,Zacatecas,2080.18,9.435,2077.05,6.905,2075.77,6.042,88
140,"Achimec, Jal.","Vaqueros, Jal.",Lerma-Santiago-Pacífico,Jalisco,1844.27,12.212,1841.5,7.364,1839.9,5.298,72
141,"Miguel Alemán, Zac.","Excamé, Zac.",Lerma-Santiago-Pacífico,Zacatecas,1704.5,70.92,1703.4,64.53,1696.64,32.583,50
142,"Tenasco, Jal.","Boquilla de Zaragoza, Jal.",Lerma-Santiago-Pacífico,Jalisco,1724.84,13.85,1722.85,10.49,1720.26,7.356,70
143,"José María Morelos, Zac.","La Villita, Zac.",Lerma-Santiago-Pacífico,Zacatecas,1831.19,11.165,1829,9.018,1825.05,6.034,67
144,"Ramón Corona Madrigal General, Jal.","Trigomil, Jal.",Lerma-Santiago-Pacífico,Jalisco,1209.36,324,1201.4,250,1189.22,159.401,64
145,"Basilio Vadillo, Jal.","Las Piedras, Jal.",Lerma-Santiago-Pacífico,Jalisco,978.97,146.888,974.35,124.75,971.22,110.576,89
146,"Solidaridad, Jal.","Trojes, Jal.",Lerma-Santiago-Pacífico,Jalisco,301.11,285.742,292.37,203.388,288.86,176.2,87
147,"Vicente C. Villaseñor, Jal.","Valle de Juárez, Jal.",Lerma-Santiago-Pacífico,Jalisco,1878,18.12,1877,14.44,1875.84,10.316,71
148,"Lázaro Cárdenas, Son.","La Angostura, Son.",Noroeste,Sonora,840.15,1116.46,830.7,703.38,829.69,665.8,95
149,"Álvaro Obregón, Son.","Oviachic, Son.",Noroeste,Sonora,112.2,4409.75,105.5,3023.15,96.99,1687.6,56
150,"Tacotán, Jal.","Tacotán, Jal.",Lerma-Santiago-Pacífico,Jalisco,1406.29,169,1403.06,149.239,1392,100.05,67
151,"Corrinchis, Jal.",Corrinchis,Lerma-Santiago-Pacífico,Jalisco,1336.1,29,1332.6,20,1328.74,12.42,62
152,"Ing. Santiago Camarena, Jal.","La Vega, Jal.",Lerma-Santiago-Pacífico,Jalisco,1258.86,80,1257,44.035,1257.15,47.179,107
153,"Laguna de Amela, Col.","Tecomán, Col.",Lerma-Santiago-Pacífico,Colima,7.64,41.3,7.39,38.343,7.26,36.817,96
154,"Cajón de Peña, Jal.","Tomatlán, Jal.",Lerma-Santiago-Pacífico,Jalisco,139.2,707.62,131.66,500,129.02,434.756,87
155,"Plutarco Elías Calles, Son.","El Novillo, Son.",Noroeste,Sonora,296.8,3511.96,290.5,2833.07,271.53,1274.95,45
156,"Abraham González, Chih.","Guadalupe, Chih.",Noroeste,Chihuahua,2051.3,102.891,2047.8,79.354,2046.91,73.743,93
157,"Adolfo Ruiz Cortines, Son.","Mocúzari, Son.",Noroeste,Sonora,145.47,1822.141,138.46,1200,127.82,547.062,46
158,"Ignacio R. Alatorre, Son.","Punta de Agua, Son.",Noroeste,Sonora,102.71,29.69,100,16.16,96.17,4.687,29
159,"Ing. Rodolfo Félix Valdés, Son.","El Molinito, Son.",Noroeste,Sonora,293.4,222.47,289.36,121.202,283.1,36.351,30
160,"El Carrizo, B.C.","El Carrizo, B.C.",Península de Baja California,Baja California,286.22,44.585,284.7,40.866,275.38,21.728,53
161,"Gustavo Díaz Ordaz, Sin.","Bacurato, Sin.",Pacífico Norte,Sinaloa,252.5,2687.074,237.06,1618.751,222.08,865.672,53
162,"Las Auras, B.C.",,Península de Baja California,Baja California,822,5.1,820,5.01,814.76,2.877,57
163,"Emilio López Zamora, B.C.","Ensenada, B.C.",Península de Baja California,Baja California,25.26,6.342,19.89,2.732,17.04,1.632,60
164,"Miguel Hidalgo, Sin.","El Mahoné, Sin.",Pacífico Norte,Sinaloa,148,4171.273,142.36,3312.89,130.62,1850.78,56
165,"Ing. Guillermo Blake Águilar, Sin.","El Sabinal, Sin.",Pacífico Norte,Sinaloa,196.61,469.2,188.45,294.58,182.58,199.307,68
166,"Adolfo López Mateos, Sin.","El Humaya o El Varejonal, Sin.",Pacífico Norte,Sinaloa,183.48,4034.52,176,3086.61,153.89,1100.18,36
167,"Juan Guerrero Alcocer, Sin.","Vinoramas, Sin.",Pacífico Norte,Sinaloa,176.28,102,168.5,54.684,158.09,17.23,32
168,"Abelardo L. Rodríguez, B.C.","Tijuana, B.C.",Península de Baja California,Baja California,125,121.392,115.85,76.9,98.88,18.456,24
169,"Luis Donaldo Colosio, Sin.","Huites, Sin.",Pacífico Norte,Sinaloa,290,4567.08,274,3202.16,241.03,1313.16,41
170,"Josefa Ortiz de Domínguez, Sin.","El Sabino, Sin.",Pacífico Norte,Sinaloa,112.65,685.11,109.5,519.28,108.87,489.058,94
171,"Lic. Eustaquio Buelna, Sin.","Guamúchil, Sin.",Pacífico Norte,Sinaloa,68.85,264.95,63.54,80.08,61.87,49.113,61
172,"Sanalona, Sin.","Sanalona, Sin.",Pacífico Norte,Sinaloa,162.17,987.522,156.2,687.988,149,412.93,60
173,"José López Portillo, Sin.","Comedero, Sin.",Pacífico Norte,Sinaloa,286.95,3966.17,272.16,2580.19,243.25,889.495,34
174,"Caboraca, Dgo.","Canoas, Dgo.",Pacífico Norte,Durango,2001.28,57.88,1998.25,45,1997.68,42.465,94
175,"Presidente Guadalupe Victoria, Dgo.","El Tunal, Dgo.",Pacífico Norte,Durango,1934.61,94.617,1931,78.06,1930.65,76.55,98
176,"Santiago Bayacora, Dgo.","Santiago Bayacora, Dgo.",Pacífico Norte,Durango,1965.94,169.869,1959.01,130.047,1957.66,123.134,95
177,"Ing. Aurelio Benassini Vizcaíno, Sin.","El Salto o Elota, Sin.",Pacífico Norte,Sinaloa,164.64,815.592,154.5,403.9,147.65,231.722,57
178,"La Boquilla, Chih.","Lago de Toronto, Chih.",Río Bravo,Chihuahua,1319.1,3209.63,1317,2846.78,1312.9,2199.813,77
179,"Las Vírgenes, Chih.","Francisco I. Madero, Chih.",Río Bravo,Chihuahua,1242.56,456.461,1239.3,333.315,1239.2,330.018,99
180,"Peña del Águila, Dgo.","Peña Del Águila, Dgo.",Pacífico Norte,Durango,1895.27,54.902,1892.5,27.948,1891.94,23.997,86
181,"Francisco Villa, Dgo.","El Bosque, Dgo.",Pacífico Norte,Durango,1996.13,96.57,1993,73.26,1992.74,71.541,98
182,"Santa Elena, Dgo.","Santa Elena, Dgo.",Pacífico Norte,Durango,2001.61,18.766,1999.8,15.08,1998.11,12.002,80
183,"Revolución Mexicana, Gro.","El Guineo, Gro.",Pacífico Sur,Guerrero,107.59,259.502,94.4,126.694,93.75,121.654,96
184,"Presidente Benito Juárez, Oax.","Bordo Benito Juárez, Oax.",Pacífico Sur,Oaxaca,139.85,1726.747,124.25,720.317,121.27,587.951,82
185,"San Gabriel, Dgo.","San Gabriel, Dgo.",Río Bravo,Durango,1783.39,377.338,1777.9,245.431,1777.58,238.947,97
