#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
16,"Ignacio Ramírez, Méx.                                                                                                                                 ","La Gavia, Méx.                                    ",Lerma-Santiago-Pacífico,México,2550.48,36.3,2548.48,20.5,2548.83,23.653,115
82,"Basilio Vadillo, Jal.                                                                                                                                 ","Las Piedras, Jal.                                 ",Lerma-Santiago-Pacífico,Jalisco,978.97,146.888,974.35,124.75,972.7,141.147,113
70,"San Andrés Tepetitlán, Méx.                                                                                                                           ","Tepetitlán,Méx.                                   ",Lerma-Santiago-Pacífico,México,2594.46,81.029,2592.02,59.966,2591.83,66.119,110
56,"Santa Rosa, Zac.                                                                                                                                      ","Santa Rosa, Zac.                                  ",Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2107.36,11.518,110
33,"Plutarco Elías Calles, Son.                                                                                                                           ","El Novillo, Son.                                  ",Noroeste,Sonora,296.8,3511.96,290.5,2833.07,291.12,3039.8,107
43,"Abelardo Rodríguez Luján, Son.                                                                                                                        ","Hermosillo, Son.                                  ",Noroeste,Sonora,228.4,284.47,226.98,219.52,225.29,233.343,106
84,"Laguna del Fresno, Mich.                                                                                                                              ","Laguna del Fresno, Mich.                          ",Lerma-Santiago-Pacífico,Michoacán,2057,13.132,2055.98,10.299,2056.87,10.768,105
22,"Urepetiro, Mich.                                                                                                                                      ","Urepetiro, Mich.                                  ",Lerma-Santiago-Pacífico,Michoacán,1745.68,10.923,1745,8.282,1746.34,8.698,105
4,"Sabaneta, Mich.                                                                                                                                       ","Sabaneta, Mich.                                   ",Balsas,Michoacán,2508.95,5.875,2508,5.043,2510.15,5.135,102
28,"Álvaro Obregón, Son.                                                                                                                                  ","Oviachic, Son.                                    ",Noroeste,Sonora,112.2,4409.75,105.5,3023.15,105.74,3027.17,100
23,"El Niágara, Ags.                                                                                                                                      ","El Niágara, Ags.                                  ",Lerma-Santiago-Pacífico,Aguascalientes,1832.4,31.695,1828.4,16.188,1828.38,16.26,100
21,"Jaripo, Mich.                                                                                                                                         ","Jaripo, Mich.                                     ",Lerma-Santiago-Pacífico,Michoacán,1580.42,9.265,1578.91,6.028,1576.87,6.028,100
55,"Valle de Bravo, Méx.                                                                                                                                  ","Valle de Bravo, Méx.                              ",Balsas,México,1833,449.42,1830,394.39,1829.68,387.623,98
38,"Laguna de Amela, Col.                                                                                                                                 ","Tecomán, Col.                                     ",Lerma-Santiago-Pacífico,Colima,7.64,41.3,7.39,38.343,7.32,37.537,98
80,"Guaracha, Mich.                                                                                                                                       ","San Antonio, Mich.                                ",Lerma-Santiago-Pacífico,Michoacán,1580.11,29.79,1580.01,28.677,1578.88,27.763,97
51,"San Miguel, Coah.                                                                                                                                     ","San Miguel, Coah.                                 ",Río Bravo,Coahuila de Zaragoza,341.96,22.193,341.74,21.168,341.67,20.47,97
57,"Nezahualcóyotl, Chis.                                                                                                                                 ","Malpaso, Chis.                                    ",Frontera Sur,Chiapas,188,14056.3,182.5,9317.39,181.25,8944.37,96
8,"Endhó, Hgo.                                                                                                                                           ","Endhó, Hgo.                                       ",Aguas del Valle de México,Hidalgo,2020,208.65,2018,182.9,2017.4,174.8,96
19,"Solís, Gto.                                                                                                                                           ","Solis, Gto.                                       ",Lerma-Santiago-Pacífico,Guanajuato,1898.7,1214.14,1892.54,800,1892.02,760.195,95
3,"Manuel Ávila Camacho, Pue.                                                                                                                            ","Valsequillo o Balcón del Diablo, Pue.             ",Balsas,Puebla,2062,391.489,2059.02,300.654,2058.28,285.482,95
100,"Lic. Eustaquio Buelna, Sin.                                                                                                                           ","Guamúchil, Sin.                                   ",Pacífico Norte,Sinaloa,68.85,264.95,63.54,80.08,60.63,76.4,95
77,"República Española, Tamps.                                                                                                                            ","Real Viejo o El Sombrero, Tamps.                  ",Golfo Norte,Tamaulipas,89.43,105.99,83,54.78,82.71,51.995,95
52,"Venustiano Carranza, Coah.                                                                                                                            ","Don Martín, Coah.                                 ",Río Bravo,Coahuila de Zaragoza,261.8,1322.37,259.24,874.1,258.51,820.45,94
1,"Javier Rojo Gómez, Hgo.                                                                                                                               ","La Peña, Hgo.                                     ",Aguas del Valle de México,Hidalgo,1977.84,43.317,1976.84,39.99,1971.38,37.644,94
11,"José María Morelos y Pavón, Mich.                                                                                                                     ","La Villita, Mich.                                 ",Balsas,Michoacán,56.73,686.94,51.2,545.93,50.16,505.6,93
27,"Cajón de Peña, Jal.                                                                                                                                   ","Tomatlán, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,139.2,707.62,131.66,500,130.23,466.435,93
15,"Danxho, Méx.                                                                                                                                          ","Danxho, Méx.                                      ",Aguas del Valle de México,México,2455.13,32.67,2454,31.046,2453.55,28.973,93
2,"Requena, Hgo.                                                                                                                                         ","Requena, Hgo.                                     ",Aguas del Valle de México,Hidalgo,2110.3,61.519,2109,51.56,2108.12,46.628,90
9,"San José Atlanga, Tlax.                                                                                                                               ","Atlanga,Tlax.                                     ",Balsas,Tlaxcala,2486.87,47.97,2486.4,42.63,2484.96,38.424,90
74,"Lic. Emilio Portes Gil, Tamps.                                                                                                                        ","San Lorenzo, Tamps.                               ",Golfo Norte,Tamaulipas,123.9,255.65,122.95,230.78,121.7,201.945,88
44,"Ing. Aurelio Benassini Vizcaíno, Sin.                                                                                                                 ","El Salto o Elota, Sin.                            ",Pacífico Norte,Sinaloa,164.64,815.592,154.5,403.9,152.31,351.3,87
67,"Zicuirán, Mich.                                                                                                                                       ","La Peña, Mich.                                    ",Balsas,Michoacán,301.44,47.485,299,36.294,294.54,31.255,86
62,"Infiernillo, Mich.                                                                                                                                    ","Infiernillo, Mich.                                ",Balsas,Guerrero,183.2,15194.8,169,9367.77,164.68,7870.78,84
89,"Manuel M. Diéguez, Jal.                                                                                                                               ","Santa Rosa, Jal.                                  ",Lerma-Santiago-Pacífico,Jalisco,748,418,746.46,393.36,738.76,323.16,82
61,"Villa Victoria, Méx.                                                                                                                                  ","Villa Victoria,Méx.                               ",Balsas,México,2607.5,249.943,2605.5,185.723,2604.33,152.493,82
68,"Doctor Belisario Domínguez, Chis.                                                                                                                     ","La Angostura, Chis.                               ",Frontera Sur,Chiapas,539.5,19736.4,533,13169.6,528.65,10673.6,81
30,"Josefa Ortiz de Domínguez, Sin.                                                                                                                       ","El Sabino, Sin.                                   ",Pacífico Norte,Sinaloa,112.65,685.11,109.5,519.28,107.58,418.52,81
76,"Tepuxtepec, Mich.                                                                                                                                     ","Tepuxtepec, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,2350,537.527,2348.11,449.97,2346.07,364.5,81
47,"El Centenario, Coah.                                                                                                                                  ","El Centenario, Coah.                              ",Río Bravo,Coahuila de Zaragoza,336.38,25.711,336.15,24.589,334.95,19.8,81
13,"Vicente Guerrero, Gro.                                                                                                                                ","Palos Altos, Gro.                                 ",Balsas,Guerrero,430.3,300,425,249.49,420.68,200,80
54,"Constitución de Apatzingán, Jal.                                                                                                                      ","Chilatán, Jal.                                    ",Balsas,Jalisco,437.68,807.15,429.45,590.025,422.92,467.495,79
63,"Lázaro Cárdenas, Dgo.                                                                                                                                 ","El Palmito, Dgo.                                  ",Cuencas Centrales del Norte,Durango,1632,4278.54,1622.46,2957.61,1614.72,2316.5,78
34,"Abraham González, Chih.                                                                                                                               ","Guadalupe, Chih.                                  ",Noroeste,Chihuahua,2051.3,102.891,2047.8,79.354,2043.71,61.141,77
79,"José Antonio Alzate, Méx.                                                                                                                             ","San Bernabé, Méx.                                 ",Lerma-Santiago-Pacífico,México,2566.92,52.509,2565.5,35.312,2564.68,27.362,77
60,"Sierra de Guadalupe, Méx.                                                                                                                             ","Guadalupe,Méx.                                    ",Aguas del Valle de México,México,2306.82,64.08,2305.2,56.91,2301.8,43.456,76
36,"Gustavo Díaz Ordaz, Sin.                                                                                                                              ","Bacurato, Sin.                                    ",Pacífico Norte,Sinaloa,252.5,2687.07,237.06,1618.75,225.83,1193.74,74
83,"Melchor Ocampo, Mich.                                                                                                                                 ","El Rosario, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,1714.41,249.843,1711.9,194.454,1708.98,144.025,74
69,"Estudiante Ramiro Caballero Dorantes, Tamps.                                                                                                          ","Las Ánimas, Tamps.                                ",Golfo Norte,Tamaulipas,52.55,654.37,51.7,563.443,49.78,410.54,73
31,"Tacotán, Jal.                                                                                                                                         ","Tacotán, Jal.                                     ",Lerma-Santiago-Pacífico,Jalisco,1406.29,169,1403.06,149.239,1394.7,108.74,73
66,"Valerio Trujano, Gro.                                                                                                                                 ","Tepecoacuilco, Gro.                               ",Balsas,Guerrero,842.78,51.727,840,31.014,836.62,21.871,71
91,"Santiago Bayacora, Dgo.                                                                                                                               ","Santiago Bayacora, Dgo.                           ",Pacífico Norte,Durango,1965.94,169.869,1959.01,130.047,1950.26,90.015,69
37,"Corrinchis, Jal.                                                                                                                                      ",Corrinchis                                        ,Lerma-Santiago-Pacífico,Jalisco,1336.1,29,1332.6,20,1329.55,13.757,69
81,"Plutarco Elías Calles, Ags.                                                                                                                           ","Calles, Ags.                                      ",Lerma-Santiago-Pacífico,Aguascalientes,2022,407.438,2020,358.121,2014.98,244.65,68
64,"Miguel de la Madrid Hurtado, Oax.                                                                                                                     ","Cerro de Oro, Oax.                                ",Golfo Centro,Oaxaca,70.01,3547.16,64.86,2599.51,61.9,1724.48,66
95,"Presidente Guadalupe Victoria, Dgo.                                                                                                                   ","El Tunal, Dgo.                                    ",Pacífico Norte,Durango,1934.61,94.617,1931,78.06,1921.55,46.96,60
92,"La Boquilla, Chih.                                                                                                                                    ","Lago de Toronto, Chih.                            ",Río Bravo,Chihuahua,1319.1,3209.63,1317,2846.78,1308.1,1660,58
96,"Francisco Villa, Dgo.                                                                                                                                 ","El Bosque, Dgo.                                   ",Pacífico Norte,Durango,1996.13,96.57,1993,73.26,1985.72,42.192,58
46,"El Rejón, Chih.                                                                                                                                       ","El Rejón, Chih.                                   ",Río Bravo,Chihuahua,1478.32,7.755,1477,6.528,1473.37,3.8,58
88,"Adolfo Ruiz Cortines, Son.                                                                                                                            ","Mocúzari, Son.                                    ",Noroeste,Sonora,145.47,1822.14,138.46,1200,129.15,679.414,57
97,"Presidente Benito Juárez, Oax.                                                                                                                        ","Bordo Benito Juárez, Oax.                         ",Pacífico Sur,Oaxaca,139.85,1726.75,124.25,720.317,111.58,412.346,57
42,"Sanalona, Sin.                                                                                                                                        ","Sanalona, Sin.                                    ",Pacífico Norte,Sinaloa,162.17,987.522,156.2,687.988,142.91,379.5,55
86,"Media Luna, Ags.                                                                                                                                      ","Media Luna, Ags.                                  ",Lerma-Santiago-Pacífico,Aguascalientes,1621.96,21.196,1619.2,15,1614.82,8.286,55
49,"José López Portillo, Sin.                                                                                                                             ","Comedero, Sin.                                    ",Pacífico Norte,Sinaloa,286.95,3966.17,272.16,2580.19,256.99,1388.6,54
101,"San Gabriel, Dgo.                                                                                                                                     ","San Gabriel, Dgo.                                 ",Río Bravo,Durango,1783.39,377.338,1777.9,245.431,1770.82,131.6,54
5,"El Bosque, Mich.                                                                                                                                      ","El Bosque, Mich.                                  ",Balsas,Michoacán,1743,220.1,1741.4,202.4,1731.29,106.2,52
53,"Marte Rodolfo Gómez, Tamps.                                                                                                                           ","El Azúcar, Tamps.                                 ",Río Bravo,Tamaulipas,83,2208.66,76.3,781.7,72.1,400.88,51
98,"Las Vírgenes, Chih.                                                                                                                                   ","Francisco I. Madero, Chih.                        ",Río Bravo,Chihuahua,1242.56,456.461,1239.3,333.315,1230.79,169.5,51
94,"José López Portillo, N.L.                                                                                                                             ","Cerro Prieto, N.L.                                ",Río Bravo,Nuevo León,285.5,393,282.52,300,276.16,153.571,51
25,"Huapango, Méx.                                                                                                                                        ","Huapango, Méx.                                    ",Aguas del Valle de México,México,2512.8,126.5,2512.65,121.3,2511.12,61.074,50
59,"Presidente Alemán, Oax.                                                                                                                               ","Temascal, Oax.                                    ",Golfo Centro,Oaxaca,68.5,9105.54,66.5,8119.09,56.2,3958,49
35,"Miguel Hidalgo, Sin.                                                                                                                                  ","El Mahoné, Sin.                                   ",Pacífico Norte,Sinaloa,148,4171.27,142.36,3312.89,127.69,1616.44,49
18,"Ignacio Allende, Gto.                                                                                                                                 ","La Begoña, Gto.                                   ",Lerma-Santiago-Pacífico,Guanajuato,1833.33,241.41,1830.75,170.79,1825.07,83.4,49
41,"Adolfo López Mateos, Sin.                                                                                                                             ","El Humaya o El Varejonal, Sin.                    ",Pacífico Norte,Sinaloa,183.48,4034.52,176,3086.61,157.92,1468.62,48
48,"Rodrigo Gómez, N.L.                                                                                                                                   ","La Boca, N.L.                                     ",Río Bravo,Nuevo León,449.2,42.657,448.54,39.49,442.9,19.06,48
71,"El Cazadero, Zac.                                                                                                                                     ","El Cazadero, Zac                                  ",Cuencas Centrales del Norte,Zacatecas,1919.94,44.68,1916,22.178,1908.91,10.566,48
14,"El Molino, Méx.                                                                                                                                       ","El Molino, Méx.                                   ",Aguas del Valle de México,México,2385.09,8.7,2384.4,7.7,2381.63,3.686,48
26,"La Codorniz, Ags.                                                                                                                                     ","La Codorniz, Ags.                                 ",Lerma-Santiago-Pacífico,Aguascalientes,1837.76,6.528,1836,5.366,1830.32,2.596,48
85,"Lago de Chapala, Jal.                                                                                                                                 ","Chapala, Jal.                                     ",Lerma-Santiago-Pacífico,Jalisco,99,9279.71,98,8126.41,95.26,3635.51,45
93,"El Tintero, Chih.                                                                                                                                     ","El Tintero, Chih.                                 ",Río Bravo,Chihuahua,1709.03,216.703,1703,125.075,1694,55.451,44
50,"Chihuahua, Chih.                                                                                                                                      ","Chihuahua, Chih.                                  ",Río Bravo,Chihuahua,1544.28,35.631,1540.82,23.383,1533.62,10.1,43
20,"Laguna de Yuriria, Gto.                                                                                                                               ","Bordo de Tavamatacheo, Gto.                       ",Lerma-Santiago-Pacífico,Guanajuato,1731.4,325.195,1730.92,278.79,1730.07,115.114,41
32,"Ramón Corona Madrigal General, Jal.                                                                                                                   ","Trigomil, Jal.                                    ",Lerma-Santiago-Pacífico,Jalisco,1209.36,324,1201.4,250,1175.82,89.407,36
90,"Peña del Águila, Dgo.                                                                                                                                 ","Peña Del Águila, Dgo.                             ",Pacífico Norte,Durango,1895.27,54.902,1892.5,27.948,1888.49,9.73,35
12,"Francisco Zarco, Dgo.                                                                                                                                 ","Las Tórtolas, Dgo.                                ",Cuencas Centrales del Norte,Durango,1210.05,383.16,1208.2,309.24,1197.99,104.85,34
99,"Las Lajas, Chih.                                                                                                                                      ","Las Lajas, Chih.                                  ",Río Bravo,Chihuahua,1561.62,106.547,1558.7,83.266,1545.46,22.708,27
78,"La Esperanza, Hgo.                                                                                                                                    ","La Esperanza, Hgo.                                ",Golfo Norte,Hidalgo,2209.6,4.2,2207.7,3.92,2206.93,1.007,26
75,"Constitución de 1917, Qro.                                                                                                                            ","Hidalgo, Qro.                                     ",Golfo Norte,Querétaro,1928.39,76.461,1927.06,66.08,1918.43,16.376,25
65,"Vicente Guerrero, Tamps.                                                                                                                              ","Las Adjuntas, Tamps.                              ",Golfo Norte,Tamaulipas,144.04,5498.23,140.44,3910.69,129.85,948.14,24
6,"El Rodeo, Mor.                                                                                                                                        ","El Rodeo, Mor.                                    ",Balsas,Morelos,1166.5,33.137,1164.2,26.984,1154.35,6.033,22
24,"El Chique, Zac.                                                                                                                                       ","El Chique, Zac.                                   ",Lerma-Santiago-Pacífico,Zacatecas,1586.48,192.567,1580.18,138.909,1554.14,19.164,14
