#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
181,"Paso de Piedras, Ver.",Chicayán,Golfo Norte,Veracruz de Ignacio de la Llave,28.28,570,23.07,220,22.99,215.759,98
180,"Chihuahua, Chih.",Chihuahua,Río Bravo,Chihuahua,1544.28,35.631,1540.82,23.383,1531.05,4.64,20
179,"Cuauhtémoc, Son.",Santa Teresa,Noroeste,Sonora,600.25,66.33,597,41.47,588.76,20.28,49
178,"Constitución de Apatzingán, Mich.",Chilatan,Balsas,Jalisco,437.68,807.15,429.45,590.025,419.32,403.562,68
177,"Chila, Jal.",Chila,Lerma-Santiago-Pacífico,Jalisco,99,1,98.7,0.762,97.94,0.613,80
176,"El Chique, Zac.",El Chique,Lerma-Santiago-Pacífico,Zacatecas,1586.48,192.567,1580.18,138.909,1558.36,27.026,19
175,"Manuel Moreno Torres, Chis.",Chicoasén,Frontera Sur,Chiapas,395,1443.09,392.5,1384.86,392.1,1375.16,99
174,"La Codorniz, Ags.",La Codorniz,Lerma-Santiago-Pacífico,Aguascalientes,1837.76,6.528,1836,5.366,1829.15,2.185,41
173,"Miguel de la Madrid Hurtado, Oax.",Cerro de Oro,Golfo Centro,Oaxaca,72.8,3550,64.86,2599.51,58.09,1592.94,61
172,"Cuchillo Solidaridad, N.L.",El Cuchillo,Río Bravo,Nuevo León,166.66,1784.29,162.35,1123.143,152.61,284.141,25
171,"Caboraca, Dgo.",Canoas,Pacífico Norte,Durango,2001.28,57.88,1998.25,45,1985.16,8.718,19
170,"Juan Guerrero Alcocer, Sin.",Vinoramas,Pacífico Norte,Sinaloa,176.28,102,168.5,55,156.7,14.2,26
169,"Presidente Benito Juárez, Oax.",El Marqués,Pacífico Sur,Oaxaca,139.85,1726.629,124.25,720.317,121.17,795.245,110
168,"Jocoque, Ags.",Der. Jocoqui,Lerma-Santiago-Pacífico,Aguascalientes,1943.4,11.4,1942.45,10.975,1938.62,8.482,77
167,"Aguamilpa Solidaridad, Nay.",Aguamilpa,Lerma-Santiago-Pacífico,Nayarit,232,6950,220,5540,198.25,3573.44,65
166,"Andrés Figueroa, Gro.",Las Garzas,Balsas,Guerrero,382.61,123.1,377,102.5,370.76,76.24,74
165,"Achimec, Jal.",Vaqueros,Lerma-Santiago-Pacífico,Jalisco,1844.27,12.212,1841.5,7.364,1837.36,3.911,53
164,"Abelardo L. Rodríguez., Ags.",Abelardo L. Rodríguez,Lerma-Santiago-Pacífico,Aguascalientes,1890,18.84,1888.9,15.99,1878.26,1.468,9
163,"Villa Hidalgo, Dgo.",Villa Hidalgo,Cuencas Centrales del Norte,Durango,1729.55,39.555,1726.23,23.08,1718.34,11.181,48
162,"Vicente Guerrero, Tamps.",Las Adjuntas,Golfo Norte,Tamaulipas,144.04,5498.23,140.44,3910.69,137.34,2805.12,72
161,"Vicente Guerrero, Gro.",Palos Altos,Balsas,Guerrero,430.3,300,425,249.49,419.23,184.3,74
160,"Ing. Santiago Camarena, Jal.",La Vega,Lerma-Santiago-Pacífico,Jalisco,1258.86,80,1257,44.035,1257.32,50.742,115
159,"Vicente C. Villaseñor, Jal.",Valle de Juárez,Lerma-Santiago-Pacífico,Jalisco,1878,18.12,1877,14.44,1874.7,7.36,51
158,"Venustiano Carranza, Coah.",Don Martín,Río Bravo,Coahuila de Zaragoza,261.8,1322.37,259.24,874.1,255.31,391.596,45
157,"Valle de Bravo, Méx.",Valle de Bravo,Balsas,México,1785.61,450.75,1782.61,393.44,1823.14,275.335,70
156,"Urepetiro, Mich.",Urepetiro,Lerma-Santiago-Pacífico,Michoacán,1745.68,10.92,1745,8.282,1745.5,7,85
155,"Taxhimay, Hgo.",Taxhimay,Aguas del Valle de México,México,2210,53.3,2208,42.749,2207.89,42.32,99
154,"El Tule, Jal.",El Tule,Lerma-Santiago-Pacífico,Jalisco,1858.85,42,1856.55,30,1852.27,10.899,36
153,"Solidaridad, Col.",Trojes,Lerma-Santiago-Pacífico,Jalisco,301.11,294.08,292.37,220.807,285.34,169.964,77
152,"San Andrés Tepetitlán, Méx.",Tepetitlán,Lerma-Santiago-Pacífico,México,2594.46,81.029,2592.02,59.966,2591.15,60.804,101
151,"El Tintero, Chih.",El Tintero,Río Bravo,Chihuahua,1709.03,216.703,1703,125.075,1689.43,22.903,18
150,"Tercer Mundo, Mich.",Chincua,Lerma-Santiago-Pacífico,Michoacán,2428.58,17.332,2427.58,14.972,2424.67,8.198,55
149,"Ramón Corona Madrigal General, Jal.",Trigomil,Lerma-Santiago-Pacífico,Jalisco,1209.36,324,1201.4,250,1183.16,124.594,50
148,"La Muñeca, S.L.P.",La Muñeca,Golfo Norte,San Luis Potosí,1841.75,31,1837.7,25,1829.58,9.568,38
147,"Tepuxtepec, Mich.",Tepuxtepec,Lerma-Santiago-Pacífico,Michoacán,2350,537.527,2347.56,425.2,2341.2,198.696,47
146,"Tenango, Pue.",Tenango,Golfo Centro,Puebla,1362,45.12,1345.6,28.203,1335.71,8.127,29
145,"Tenasco, Jal.",Boquilla de Zaragoza,Lerma-Santiago-Pacífico,Jalisco,1724.84,13.85,1722.85,10.5,1715.13,2.848,27
144,"Presidente Alemán, Oax.",Temascal,Golfo Centro,Oaxaca,68.5,9105.5,65.5,8119.1,57.93,4533.54,56
143,"Tacotán, Jal.",Tacotán,Lerma-Santiago-Pacífico,Jalisco,1406.29,169,1403.06,149.239,1402.1,144.846,97
142,"Ing. Julián Adame Alatorre, Zac.",Tayahua,Lerma-Santiago-Pacífico,Zacatecas,1701.41,50.377,1696.01,31.598,1691.44,22.808,72
141,"Santa Rosa, Zac.",Santa Rosa,Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2245.51,2.967,28
140,"Santa Rosa, Jal.",Santa Rosa,Lerma-Santiago-Pacífico,Jalisco,748,258.468,744,219.09,740.25,338.61,155
139,"La Soledad, Pue.",Apulco o Mazatepec,Golfo Centro,Puebla,805,14.978,804.5,13.895,800.97,8.007,58
138,"Ing. Carlos Ramírez Ulloa, Gro.",El Caracol,Balsas,Guerrero,523.6,1202.398,521,1084.85,518.95,1369.1,126
137,"Los Reyes, Hgo.",Omiltepec,Golfo Centro,Hidalgo,2167,27,2165,26.05,2161.74,16.019,61
136,"Los Olivos, Mich.",Los Olivos,Balsas,Michoacán,421,16.271,418,10.262,413.95,14.773,144
135,"Manuel Felgueres, Zac.",Lobatos,Lerma-Santiago-Pacífico,Zacatecas,2080.18,9.435,2077.05,6.905,2071.74,4.126,60
134,"Los Naranjos, Dgo.",Naranjos,Cuencas Centrales del Norte,Durango,1661.09,27.39,1658.4,20.928,1647.9,9.4,45
133,"Ing. Luis L. León, Chih.",El Granero,Río Bravo,Chihuahua,1050.5,832.409,1034.8,292.465,1037.81,366.678,125
132,"La Llave, Qro.",Divino Redentor,Golfo Norte,Querétaro,1891.1,14.414,1890,9.312,1887.97,1.003,11
131,"La Laguna, Hgo.",Tejocotal,Golfo Centro,Hidalgo,2184,45,2183,43.53,2180.02,24.436,56
130,"Las Lajas, Chih.",Las Lajas,Río Bravo,Chihuahua,1561.62,106.547,1558.7,83.266,1545.67,16.788,20
129,"La Fragua, Coah.",La Fragua,Río Bravo,Coahuila de Zaragoza,304.68,85.38,300.3,47.295,299.11,38.128,81
128,"Laguna de Yuriria, Gto.",B. de Tavamatacheo,Lerma-Santiago-Pacífico,Guanajuato,1731.4,325.195,1730.92,278.789,1729.21,130.043,47
127,"Laguna de Tuxpan, Gro.",Laguna de Tuxpan,Balsas,Guerrero,743.35,19.503,742.84,17.647,741.85,14.109,80
126,"Laguna del Fresno, Mich.",Laguna del Fresno,Lerma-Santiago-Pacífico,Michoacán,2057,13.132,2055.98,10.299,2053.75,4.543,44
125,"Canseco, Ver.",Laguna de Catemaco,Golfo Centro,Veracruz de Ignacio de la Llave,333.5,252.7,332.7,193.02,332.19,154.7,80
124,"Luis Donaldo Colosio, Sin.",Huites,Pacífico Norte,Sinaloa,290,4568,270,2908.1,229.81,893.76,31
123,"Lic. Eustaquio Buelna, Sin.",Guamuchil,Pacífico Norte,Sinaloa,68.85,264.95,63.54,80.08,62.68,62.782,78
122,"Danxhó, Méx.",Danxho,Aguas del Valle de México,México,2455.13,32.67,2454,31.05,2451.41,20.484,66
121,"De Gonzalo, Mich.",De Gonzalo,Lerma-Santiago-Pacífico,Michoacán,1534.9,10,1533.88,8.837,1534.11,5.989,68
120,"El Bosque, Mich.",El Bosque,Balsas,Michoacán,1743,250.5,1741.4,202.4,1726.55,71.32,35
119,"Cuquío, Jal.",Los Gigantes,Lerma-Santiago-Pacífico,Jalisco,1806.58,8.85,1805.5,7.5,1800.64,2.57,34
118,"El Cuarenta, Jal.",El Cuarenta,Lerma-Santiago-Pacífico,Jalisco,2001.95,38.96,1998.75,30.625,1989.64,11.216,37
117,"El Carrizo, B.C.",El Carrizo,Península de Baja California,Baja California,286.22,44.585,284.7,40.866,281.69,34.009,83
116,"José López Portillo, N.L.",Cerro Prieto,Río Bravo,Nuevo León,285.5,393,282.52,300,274.96,133,44
115,"Cajón de Peña, Jal.",Tomatlán o El Tule,Lerma-Santiago-Pacífico,Jalisco,139.2,707.69,130.37,466.69,127.69,404.352,87
114,"Copándaro, Mich.",Copándaro De Corrales,Lerma-Santiago-Pacífico,Michoacán,1989.21,9.717,1998.5,6.5,1997.82,4.676,72
113,"Coíntzio, Mich.",Cointzio,Lerma-Santiago-Pacífico,Michoacán,2001.32,79.233,1999.47,68.52,1992.14,76.384,111
112,"El Centenario, Qro.",El Centenario,Golfo Norte,Querétaro,1881.99,14.178,1881.58,9.882,1877.39,1.118,11
111,"El Centenario, Coah.",El Centenario,Río Bravo,Coahuila de Zaragoza,336.38,25.52,336.15,24.589,335.55,21.826,89
110,"Constitución de 1917, Qro.",Hidalgo,Golfo Norte,Querétaro,1928.45,75.3,1927.65,69.862,1915.34,6.886,10
109,"Valentín Gama, S.L.P.",Ojo Caliente,Cuencas Centrales del Norte,San Luis Potosí,1788.1,22.4,1783.8,9.51,1775.49,0.325,3
108,"Ignacio R. Alatorre, Son.",Punta de Agua,Noroeste,Sonora,102.71,29.69,100,16.16,94.8,3.88,24
107,"Infiernillo, Mich.",Infiernillo,Balsas,Guerrero,183.2,12562.44,169,7297.79,156.66,5628.8,77
106,"San Ildefonso, Qro.",El Tepozán,Golfo Norte,Querétaro,2242.5,58.026,2239,47.812,2214.34,6.447,13
105,"Ignacio Allende, Gto.",La Begoña,Lerma-Santiago-Pacífico,Guanajuato,1832.65,221.693,1828.75,125.118,1823.54,62.24,50
104,"Hurtado, Jal.",Valencia,Lerma-Santiago-Pacífico,Jalisco,1462.66,22.625,1462.66,22.625,1459.83,8.373,37
103,"Huapango, Méx.",Huapango,Aguas del Valle de México,México,2512.8,126.5,2512.65,121.5,2509.18,16.705,14
102,"Presidente Guadalupe Victoria, Dgo.",El Tunal,Pacífico Norte,Durango,1934.61,94.617,1931,78.06,1925.88,61.344,79
101,"Guaracha, Mich.",San Antonio,Lerma-Santiago-Pacífico,Michoacán,1580.11,29.79,1580.01,28.677,1593.34,11.318,39
100,"La Golondrina, Gto.",La Golondrina,Lerma-Santiago-Pacífico,Guanajuato,1837.12,5.97,1835.2,4.67,1831.73,4.174,89
99,"Ramón López Velarde, Zac.",Boca del Tesorero,Lerma-Santiago-Pacífico,Zacatecas,2098.16,36.744,2096,26.22,2089.88,8.464,32
98,"Manuel Ávila Camacho, Pue.",Valsequillo o Balcón del Diablo,Balsas,Puebla,2062,391.489,2059,300.097,2059.86,326.821,109
97,"Basilio Vadillo, Jal.",Las Piedras,Lerma-Santiago-Pacífico,Jalisco,978.97,146.888,974.34,124.689,970.88,129.142,104
96,"Abelardo Rodríguez Lujan, Son.",Hermosillo,Noroeste,Sonora,228.4,284.47,226.98,219.5,214.16,0.001,0
95,"Adolfo Ruíz Cortínes, Son.",Mocuzari,Noroeste,Sonora,145.47,1822.55,136.3,1039.84,120.24,272.949,26
94,"Ing. Benjamín Ortega Cantero, Dgo.",Agua Puerca,Cuencas Centrales del Norte,Durango,1434.1,56.06,1430.2,30.764,1423.16,11.561,38
93,"Álvaro Obregón, Son.",El Oviachic,Noroeste,Sonora,112.2,4409.36,105.5,3023.14,94.81,1529.1,51
92,"Doctor Belisario Domínguez, Chis.",Angostura,Frontera Sur,Chiapas,539.5,19736.43,533,15549.16,523.29,10319.3,66
91,"Internacional La Amistad, Coah.",La Amistad,Río Bravo,Coahuila de Zaragoza,349.08,7000,340.462,4040.325,324.95,1265.97,31
90,"Aristeo Mercado, Mich.",Wilson,Lerma-Santiago-Pacífico,Michoacán,1993.8,28.981,1993.5,25.344,1998.03,16.098,64
89,"Abelardo L. Rodríguez, B.C.",Abelardo L. Rodríguez o Tijuana,Península de Baja California,Baja California,125,121.392,115.85,76.902,87.58,2.205,3
88,"Adolfo López Mateos, Sin.",El Humaya o El Varejonal,Pacífico Norte,Sinaloa,183.48,4034.52,176,3086.61,143.86,579.418,19
87,"Abraham González, Chih.",Guadalupe,Noroeste,Chihuahua,2051.3,102.891,2047.8,79.354,2043.63,60.697,76
86,"Agostitlán, Mich.",Mata De Pinos,Balsas,Michoacán,2377.84,18.754,2376.6,15.675,2481,14.06,90
85,"Gustavo Díaz Ordaz, Sin.",Bacurato,Pacífico Norte,Sinaloa,252.5,2687.074,237.06,1618.8,211.36,586.16,36
84,"Sierra de Guadalupe, Méx.",Guadalupe,Aguas del Valle de México,México,2306.82,63.9,2305.2,56.7,2298.27,31.398,55
83,"Ing. Guillermo Blake Aguilar, Sin.",El Sabinal o El Cajón,Pacífico Norte,Sinaloa,196.61,468.624,188.45,294.02,175.4,120.228,41
82,"Francisco Zarco, Dgo.",Las Tortolas,Cuencas Centrales del Norte,Durango,1210.05,383.16,1208.2,309.24,1199.79,90.621,29
81,"Francisco Villa, Dgo.",El Bosque,Pacífico Norte,Durango,1996.13,96.57,1993,73.26,1988.59,53.9,74
80,"Internacional Falcón, Tamps.",Falcón,Río Bravo,Tamaulipas,95.77,4862.21,91.805,3264.813,83.15,1096.7,34
79,"Francisco I. Madero, Chih.",Las Vírgenes,Río Bravo,Chihuahua,1242.56,477.622,1239.3,355.286,1230.56,124.705,35
78,"Miguel Alemán, Zac.",Excamé,Lerma-Santiago-Pacífico,Zacatecas,1704.5,70.92,1703.48,64.98,1696.99,45.057,69
77,"Ing. Fernando Hiriart Balderrama, Hgo.",Zimapán,Golfo Norte,Hidalgo,1563,1460.11,1560,1390.11,1546.88,1106.17,80
76,"Zicuirán, Mich.",La Peña,Balsas,Michoacán,301.44,47.485,299,36.294,293.92,29.268,81
75,"Villa Victoria, Méx.",Villa Victoria,Balsas,México,2607.5,252.03,2605.5,185.723,2601.86,91.636,49
74,"Valerio Trujano, Gro.",Tepecoacuilco,Balsas,Guerrero,842.78,51.65,840,31.014,837.04,16.467,53
73,"La Venta, Qro.",La Venta,Golfo Norte,Querétaro,1907.68,3.777,1906.68,2.479,1905.37,0.943,38
72,"José María Morelos, Zac.",La Villita,Lerma-Santiago-Pacífico,Zacatecas,1831.19,11.165,1829,9.018,1826.64,7.912,88
71,"José María Morelos y Pavón, Mich.",La Villita,Balsas,Michoacán,56.73,714.593,51.2,531.414,49.98,499.5,94
70,"El Molino, Méx.",Molinitos,Aguas del Valle de México,México,2385.09,8.7,2384.39,7.69,2378.79,0.787,10
69,"Miguel Hidalgo, Sin.",El Mahone,Pacífico Norte,Sinaloa,148,4171.273,142.36,3312.889,107.95,368.79,11
68,"Madín, Méx.",Madín,Aguas del Valle de México,México,2346.04,17.964,2336.294,9.37,2333.36,13.598,145
67,"Ing. Alfredo Elías Ayub, Jal.",La Yesca,Lerma-Santiago-Pacífico,Nayarit,578,2392.89,575,2292.92,532.93,1188.91,52
66,"Pedro José Méndez, Tamps.",Pedro José Méndez,Golfo Norte,Tamaulipas,449.4,38.36,447.22,31.26,437.67,10.171,33
65,"Ignacio Ramírez, Méx.",La Gavia,Lerma-Santiago-Pacífico,México,2550.48,36.3,2548.48,20.5,2548.16,18.323,89
64,"Francisco José Trinidad Fabela, Méx.",Isla de las Aves o El Salto,Lerma-Santiago-Pacífico,México,2697.8,10,2696.7,9.93,2692.58,3.33,34
63,"La Esperanza, Hgo.",La Esperanza,Golfo Norte,Hidalgo,2209.6,4.2,2207.7,3.92,2205.98,0,0
62,"Ángel Albino Corzo, Chis.",Peñitas,Frontera Sur,Chiapas,93,1448.43,87.4,1091.1,85.98,1014.11,93
61,"Plutarco Elías Calles, Son.",El Novillo,Noroeste,Sonora,296.8,3443.5,290.5,2833.07,280.25,1890.05,67
60,"Sanalona, Sin.",Sanalona,Pacífico Norte,Sinaloa,162.17,987.522,156.2,687.988,141.38,205.399,30
59,"San José, S.L.P.",San José,Cuencas Centrales del Norte,San Luis Potosí,1955.14,5.14,1953.78,5.14,1942.11,0.207,4
58,"Plutarco Elías Calles, Ags.",Calles,Lerma-Santiago-Pacífico,Aguascalientes,2022,407.438,2020,358.121,1999.13,44.58,12
57,"Palomas, Zac.",Palomas,Lerma-Santiago-Pacífico,Zacatecas,1907.48,8.749,1904.25,4.611,1904.12,6.143,133
56,"Peña del Águila, Dgo.",Peña del Águila,Pacífico Norte,Durango,1895.27,54.721,1892.5,27.948,1889.89,15.449,55
55,"Pico del Águila, Chih.",Pico del Águila,Río Bravo,Chihuahua,1619,62.02,1616.9,51.106,1610.45,23.403,46
54,"Necaxa, Pue.",Necaxa,Golfo Centro,Puebla,1344,43,1338,29.055,1331.12,17.07,59
53,"El Niagara, Ags.",El Niagara,Lerma-Santiago-Pacífico,Aguascalientes,1832.4,31.695,1828.4,16.188,1827.86,14.695,91
52,"Nexapa, Pue.",Nexapa,Golfo Centro,Puebla,1363,16,1360,12.5,1355.59,7.089,57
51,"Marte R. Gómez, Tamps.",El Azucar,Río Bravo,Tamaulipas,83,2208.66,76.3,781.7,73.89,483.096,62
50,"Melchor Ocampo, Mich.",El Rosario,Lerma-Santiago-Pacífico,Michoacán,1714.41,249.843,1711.9,194.454,1708.98,144.024,74
49,"Media Luna, Ags.",Media Luna,Lerma-Santiago-Pacífico,Aguascalientes,1621.96,21.196,1619.2,15,1609.89,2.912,19
48,"Malpaís, Mich.",La Cienega,Lerma-Santiago-Pacífico,Michoacán,1843.56,27.249,1842.53,18.512,1827.87,18.795,102
47,"Nezahualcóyotl, Chis.","Malpaso, Raudales de Malpaso",Frontera Sur,Chiapas,188,14056,182.5,12373.1,167.34,8166.18,66
46,"Mariano Abasolo, Gto.",San Antonio de Aceves,Lerma-Santiago-Pacífico,Guanajuato,1753.08,23.946,1751.3,20.079,1744.87,9.844,49
45,"Gobernador Leobardo Reynoso, Zac.",Trujillo,Cuencas Centrales del Norte,Zacatecas,2129.53,125.92,2127.35,95.72,2114.6,16.786,18
44,"El Estribón, Jal.",El Estribón,Lerma-Santiago-Pacífico,Jalisco,1881.41,7.74,1880,6.378,1874.79,3.014,47
43,"El Salto, Jal.",El Salto,Lerma-Santiago-Pacífico,Jalisco,1812.5,112,1810.16,85,1808.38,70.956,83
42,"El Rejón, Chih.",El Rejón,Río Bravo,Chihuahua,1478.32,7.755,1477,6.528,1468.68,1.735,27
41,"Estudiante Ramiro Caballero Dorantes, Tamps.",Las Ánimas,Golfo Norte,Tamaulipas,52.55,654.37,51.7,563.443,48.77,348.412,62
40,"El Potosino, S.L.P.",El Potosino,Cuencas Centrales del Norte,San Luis Potosí,2000.85,5.199,1996.8,3.293,1978.85,0.034,1
39,"El Palote, Gto.",El Palote,Lerma-Santiago-Pacífico,Guanajuato,1838.6,17.161,1836.15,9.643,1831.93,2.23,23
38,"Endhó, Hgo.",Endó,Aguas del Valle de México,Hidalgo,2020,208,2018,182.9,2014.79,142.203,78
37,"Emilio López Zamora, B.C.",Ensenada,Península de Baja California,Baja California,25.26,6.342,19.89,2.732,16.11,1.344,49
36,"Gonzalo N. Santos, S.L.P.",El Peaje,Cuencas Centrales del Norte,San Luis Potosí,2047.87,8.995,2044.85,6.685,2031.71,0.856,13
35,"Cañada del Lobo, S.L.P.",,Cuencas Centrales del Norte,San Luis Potosí,1962.15,1.834,1958.8,1.01,1954.94,0.381,38
34,"El Cazadero, Zac.",El Cazadero,Cuencas Centrales del Norte,Zacatecas,1919.94,44.68,1916,22.178,1914.37,19.907,90
33,"El Gallo, Gro.",El Gallo,Balsas,Guerrero,368,545.966,362.78,400.039,356.66,298.38,75
32,"Ing. Elías González Chávez, Jal.",Puente Calderón,Lerma-Santiago-Pacífico,Jalisco,1620,100,1618,80,1609.24,21.464,27
31,"San Miguel, Coah.",San Miguel,Río Bravo,Coahuila de Zaragoza,341.96,22.193,341.74,21.168,341.42,19.707,93
30,"Lic. Emilio Portes Gil, Tamps.",San Lorenzo,Golfo Norte,Tamaulipas,123.9,272,122.95,230.78,117.88,133.999,58
29,"Ing. Aurelio Benassini Vizcaino, Sin.",El Salto o Elota,Pacífico Norte,Sinaloa,164.64,815.51,154.54,403.9,142.47,156.36,39
28,"Solís, Gto.",Solís,Lerma-Santiago-Pacífico,Guanajuato,1898.7,1214.14,1892.3,785.54,1891.44,759.858,97
27,"La Soledad, Gto.",La Soledad,Lerma-Santiago-Pacífico,Guanajuato,2209.15,2.371,2207.75,1.857,2207.5,4.2,226
26,"San Juanico, Mich.",La Laguna,Balsas,Michoacán,1604.56,71.69,1603.86,60.545,1571.42,40.972,68
25,"San José Atlanga, Tlax.",Atlanga,Balsas,Tlaxcala,2486.87,59.445,2486.4,54.026,2484.87,37.52,69
24,"San Gabriel, Dgo.",Federalismo Mexicano,Río Bravo,Durango,1783.39,377.338,1777.9,245.431,1766.85,79.883,33
23,"Santa Elena, Dgo.",Tanque Santa Elena,Pacífico Norte,Durango,2001.61,18.8,1999.8,15.08,1997.45,10.9,72
22,"Santiago Bayacora, Dgo.",Santiago Bayacora,Pacífico Norte,Durango,1965.94,169.869,1959.01,130.047,1949.7,87.654,67
21,"José Antonio Alzate, Méx.",San Bernabé,Lerma-Santiago-Pacífico,México,2566.92,52.509,2565.5,35.312,2559.58,4.184,12
20,"Sabaneta, Mich.",Sabaneta,Balsas,Michoacán,2508.95,5.875,2508,5.043,2491.47,5.075,101
19,"La Sauceda, Jal.",Garabatillos,Lerma-Santiago-Pacífico,Jalisco,1921.03,21.5,1918.9,16,1913.18,5.434,34
18,"República Española, Tamps.",Real Viejo o El Sombrero,Golfo Norte,Tamaulipas,89.43,105.99,83,54.78,80.4,33.84,62
17,"Lago de Chapala, Jal.",Chapala,Lerma-Santiago-Pacífico,Jalisco,99,9279.71,98,8126.41,93.81,3509.9,43
16,"Laguna de Amela, Col.",Tecoman,Lerma-Santiago-Pacífico,Colima,7.64,41.3,7.39,38.343,6.84,32.019,84
15,"Lázaro Cárdenas, Dgo.",El Palmito,Cuencas Centrales del Norte,Durango,1632,4278.54,1622.46,2957.608,1602.37,1344.57,45
14,"La Colonia, Jal.",La Colonia,Lerma-Santiago-Pacífico,Jalisco,103.4,6.5,103,5.8,100.83,1.338,23
13,"La Calera, Gro.",La Calera,Balsas,Guerrero,122.62,34.25,118,9.393,118.04,9.542,102
12,"Lázaro Cárdenas, Son.",La Angostura,Noroeste,Sonora,840.15,1116.46,830.7,703.38,824.32,483.363,69
11,"La Cangrejera, Ver.",La Cangrejera,Golfo Centro,Veracruz de Ignacio de la Llave,21.65,31.6,21.25,28.537,17.57,8.653,30
10,"La Boquilla, Chih.",Lago Toronto,Río Bravo,Chihuahua,1319.1,3278.098,1317,2893.571,1301.01,977.33,34
9,"Derivadora Las Blancas, Tamps.",Derivadora Las Blancas,Río Bravo,Tamaulipas,91.8,124,89.92,83.784,83.88,19.423,23
8,"Rodrigo Gómez, N.L.",La Boca,Río Bravo,Nuevo León,449.2,42.628,447.55,35.003,444.27,21.973,63
7,"Juan Sabines, Chis.",El Portillo II o Cuxtepeques,Frontera Sur,Chiapas,618.27,116.11,612.12,68.15,609.97,55.935,82
6,"Josefa Ortiz de Domínguez, Sin.",El Sabino,Pacífico Norte,Sinaloa,112.65,695.44,109.5,518.928,104.21,280.66,54
5,"José López Portillo, Sin.",El Comedero,Pacífico Norte,Sinaloa,286.95,3966.17,272.16,2580.19,221.93,298.55,12
4,"El Rodeo, Mor.",El Rodeo,Balsas,Morelos,1166.5,33.137,1164.2,26.984,1156.58,10.281,38
3,"Revolución Mexicana, Gro.",El Guineo,Pacífico Sur,Guerrero,107.59,260,94.4,126.694,91.66,106.404,84
2,"La Red, Jal.",La Red,Lerma-Santiago-Pacífico,Jalisco,1794.7,18.3,1792.5,14.25,1785.76,4.621,32
1,"Jaripo, Mich.",Jaripo,Lerma-Santiago-Pacífico,Michoacán,1580.42,9.265,1578.91,6.028,1540.72,2.614,43
