#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
92,"Abelardo L. Rodríguez, Ags.","Abelardo L. Rodríguez, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,1890,18.816,1888.88,15.997,1882.4,4.974,31
208,"Guaracha, Mich.","San Antonio, Mich.",Lerma-Santiago-Pacífico,Michoacán,1580.11,29.79,1580.01,28.677,1577.95,8.743,30
164,"José Antonio Alzate, Méx.","San Bernabé, Méx.",Lerma-Santiago-Pacífico,México,2566.92,52.509,2565.5,35.312,2562.08,10.718,30
67,"Ing. Aurelio Benassini Vizcaíno, Sin.","El Salto o Elota, Sin.",Pacífico Norte,Sinaloa,164.64,815.592,154.5,403.9,140.44,121.645,30
5,"Ramón López Velarde, Zac.","Boca del Tesorero, Zac.",Lerma-Santiago-Pacífico,Zacatecas,2098.16,36.744,2096,26.22,2090,7.74,30
125,"Derivadora Las Blancas, Tamps.","Las Blancas, Tamps.",Río Bravo,Tamaulipas,91.8,133.432,89.92,83.784,84.87,23.237,28
82,"El Tigre, Dgo.",El Tigre,Cuencas Centrales del Norte,Durango,1580.12,18.56,1576.92,14,1567.83,3.722,27
2,"El Batán, Qro.",Los Arcos,Lerma-Santiago-Pacífico,Querétaro,1905.15,8.042,1902.1,5.791,1892.61,1.556,27
105,"Ing. Benjamín Ortega Cantero, Dgo.","Agua Puerca, Dgo.",Cuencas Centrales del Norte,Durango,1434.1,56.06,1430.2,30.764,1424.01,7.729,25
75,"Santa Rosa, Zac.","Santa Rosa, Zac.",Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2245.57,2.459,23
71,"Sanalona, Sin.","Sanalona, Sin.",Pacífico Norte,Sinaloa,162.17,987.522,156.2,687.988,138.77,156.116,23
204,"Ing. Guillermo Blake Aguilar, Sin.","El Sabinal, Sin.",Pacífico Norte,Sinaloa,196.61,469.2,188.45,294.578,168,61.569,21
98,"Abraham González, Chih.","Guadalupe, Chih.",Noroeste,Chihuahua,2051.3,102.891,2047.8,79.354,2034.06,16.455,21
42,"Gobernador Leobardo Reynoso, Zac.","Trujillo, Zac.",Cuencas Centrales del Norte,Zacatecas,2129.53,125.921,2127.35,95.717,2117.68,20.48,21
206,"Gustavo Díaz Ordaz, Sin.","Bacurato, Sin.",Pacífico Norte,Sinaloa,252.5,2687.074,237.06,1618.751,203.65,318.701,20
123,"Los Angeles, Mich.",Tres Mezquites,Lerma-Santiago-Pacífico,Michoacán,1688.45,17.096,1687.95,14.59,1685.13,2.923,20
104,"Alvaro Obregón, Son.","Oviachic, Son.",Noroeste,Sonora,112.2,4478.215,105.5,3023.14,85,595.482,20
169,"Venustiano Carranza, Coah.","Don Martín, Coah.",Río Bravo,Coahuila de Zaragoza,261.8,1322.372,259.24,874.1,252.08,161.857,19
185,"Lic. Eustaquio Buelna, Sin.","Guamúchil, Sin.",Pacífico Norte,Sinaloa,68.85,264.95,63.54,80.08,58.49,13.332,17
57,"Plutarco Elías Calles, Son.","El Novillo, Son.",Noroeste,Sonora,296.8,3511.96,290.5,2833.07,251.69,447.246,16
56,"Plutarco Elías Calles, Ags.","Calles, Ags.",Lerma-Santiago-Pacífico,Aguascalientes,2022,407.438,2020,358.121,2000.59,56.582,16
126,"La Boquilla, Chih.","Lago de Toronto, Chih.",Río Bravo,Chihuahua,1319.1,3192.75,1317,2846.78,1291.45,436.012,15
