#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
94,"Cincuenta Aniversario, Ags.","San José de Gracia","Lerma-Santiago-Pacífico","Aguascalientes","2088.570","5.039","2086.000","4.100","2084.280","3.637",89
93,"Doctor Belisario Domínguez, Chis.","La Angostura, Chis.","Frontera Sur","Chiapas","539.500","19736.400","533.000","13169.630","519.780","6301.490",48
92,"Ing. Fernando Hiriart Balderrama, Hgo.","Zimapán, Hgo.","Golfo Norte","Hidalgo","1563.000","1460.000","1560.000","1390.000","1548.690","1192.357",86
91,"Zicuirán, Mich.","La Peña, Mich.","Balsas","Michoacán","301.440","47.485","299.000","36.294","293.920","18.560",51
90,"Yosocuta, Oax.","San Marcos Arteaga","Balsas","Oaxaca","1512.550","57.260","1509.700","47.226","1508.050","42.252",89
89,"Villa Victoria, Méx.","Villa Victoria,Méx.","Balsas","México","2607.500","249.943","2605.500","185.723","2600.720","68.426",37
88,"Valerio Trujano, Gro.","Tepecoacuilco, Gro.","Balsas","Guerrero","842.780","51.727","840.000","31.014","836.080","13.210",43
87,"La Venta, Qro.","La Venta, Qro.","Golfo Norte","Querétaro","1907.680","3.777","1906.680","2.479","1904.000","0.000",0
86,"José María Morelos, Zac.","La Villita, Zac.","Lerma-Santiago-Pacífico","Zacatecas","1831.190","11.165","1829.000","9.018","1824.850","5.920",66
85,"José María Morelos y Pavón, Mich.","La Villita, Mich.","Balsas","Michoacán","56.730","686.940","51.200","545.930","50.280","522.465",96
84,"Villa Hidalgo, Dgo.","Villa Hidalgo, Dgo.","Cuencas Centrales del Norte","Durango","1729.550","39.555","1726.230","23.080","1721.610","8.737",38
83,"Vicente Guerrero, Tamps.","Las Adjuntas, Tamps.","Golfo Norte","Tamaulipas","144.040","5498.230","140.440","3910.690","135.700","2307.540",59
82,"Vicente Guerrero, Gro.","Palos Altos, Gro.","Balsas","Guerrero","430.300","300.000","425.000","249.490","415.690","151.170",61
81,"Ing. Santiago Camarena, Jal.","La Vega, Jal.","Lerma-Santiago-Pacífico","Jalisco","1258.860","80.000","1257.000","44.035","1255.830","25.093",57
80,"Vicente C. Villaseñor, Jal.","Valle de Juárez, Jal.","Lerma-Santiago-Pacífico","Jalisco","1878.000","18.120","1877.000","14.440","1875.840","10.316",71
79,"Venustiano Carranza, Coah.","Don Martín, Coah.","Río Bravo","Coahuila de Zaragoza","261.800","1322.372","259.240","874.100","251.920","153.815",18
78,"Valle de Bravo, Méx.","Valle de Bravo, Méx.","Balsas","México","1833.000","449.420","1830.000","394.390","1821.610","253.762",64
77,"Urepetiro, Mich.","Urepetiro, Mich.","Lerma-Santiago-Pacífico","Michoacán","1745.680","10.923","1745.000","8.282","1743.620","5.325",64
76,"Taxhimay, Méx.","Taxhimay, Méx.","Aguas del Valle de México","México","2216.100","47.386","2214.100","39.914","2213.800","38.759",97
75,"Solidaridad, Jal.","Trojes, Jal.","Lerma-Santiago-Pacífico","Jalisco","301.110","285.742","292.370","203.388","281.260","126.198",62
74,"San Andrés Tepetitlán, Méx.","Tepetitlán,Méx.","Lerma-Santiago-Pacífico","México","2594.460","81.029","2592.020","59.966","2589.630","42.581",71
73,"El Tintero, Chih.","El Tintero, Chih.","Río Bravo","Chihuahua","1709.030","216.703","1703.000","125.075","1685.570","11.881",9
72,"Tercer Mundo, Mich.","Chincua, Mich.","Lerma-Santiago-Pacífico","Michoacán","2428.580","17.332","2427.580","14.972","2420.700","3.100",21
71,"Sistema Lagunario del Río Tamesí, Tamps.","Tampico, Tamps.","Golfo Norte","Tamaulipas","1.400","854.000","1.000","676.000","0.880","624.000",92
70,"República Española, Tamps.","Real Viejo o El Sombrero, Tamps.","Golfo Norte","Tamaulipas","89.430","105.990","83.000","54.780","82.830","53.146",97
69,"El Rodeo, Mor.","El Rodeo, Mor.","Balsas","Morelos","1166.500","33.137","1164.200","26.984","1154.020","4.506",17
68,"Revolución Mexicana, Gro.","El Guineo, Gro.","Pacífico Sur","Guerrero","107.590","259.502","94.400","126.694","91.830","107.585",85
67,"La Red, Jal.","La Red, Jal.","Lerma-Santiago-Pacífico","Jalisco","1794.700","18.300","1792.500","14.250","1791.080","11.661",82
66,"Vicente Aguirre, Hgo.","Las Golondrinas, Hgo.","Aguas del Valle de México","Hidalgo","1855.500","19.685","1854.900","17.799","1849.390","5.229",29
65,"Pucuato, Mich.","Pucuato, Mich.","Balsas","Michoacán","2500.000","11.534","2499.000","9.485","2497.020","5.979",63
64,"Pátzcuaro, Mich.","Pátzcuaro, Mich.","Lerma-Santiago-Pacífico","Michoacán","2042.350","1135.573","2038.570","646.582","2034.270","249.813",39
63,"Derivadora Pabellón, Ags.","Derecha Potrerillos, Ags.","Lerma-Santiago-Pacífico","Aguascalientes","2093.000","2.100","2092.600","2.038","2086.380","1.216",60
62,"Salinillas, N.L.","Salinillas, N.L.","Río Bravo","Nuevo León","232.000","19.011","232.000","19.011","230.330","11.558",61
61,"La Purísima, Gto.","La Purísima, Gto.","Lerma-Santiago-Pacífico","Guanajuato","1860.700","181.926","1853.470","110.000","1841.710","33.541",30
60,"Requena, Hgo.","Requena, Hgo.","Aguas del Valle de México","Hidalgo","2110.300","61.519","2109.000","51.570","2106.840","36.668",71
59,"Javier Rojo Gómez, Hgo.","La Peña, Hgo.","Aguas del Valle de México","Hidalgo","1977.839","43.317","1976.840","39.990","1967.570","18.928",47
58,"Ing. Guillermo Lugo Sanabria, Jal.","La Pólvora, Jal.","Lerma-Santiago-Pacífico","Jalisco","1665.000","56.150","1663.460","51.675","1655.980","34.110",66
57,"Peñuelitas, Gto.","Peñuelitas, Gto.","Lerma-Santiago-Pacífico","Guanajuato","1907.290","30.169","1904.700","17.460","1898.430","0.964",6
56,"Ñadó, Méx.","Ñadó, Méx.","Aguas del Valle de México","México","2475.500","18.500","2474.000","16.800","2467.570","9.720",58
55,"Los Moraleños, Zac.","Moraleños","Lerma-Santiago-Pacífico","Zacatecas","1322.930","26.070","1318.960","20.932","1314.770","14.086",67
54,"Ing. Rodolfo Félix Valdés, Son.","El Molinito, Son.","Noroeste","Sonora","293.400","222.470","289.360","121.202","276.040","4.506",4
53,"El Molino, Méx.","El Molino, Méx.","Aguas del Valle de México","México","2385.090","8.700","2384.390","7.686","2378.000","0.302",4
52,"Miguel Hidalgo, Sin.","El Mahoné, Sin.","Pacífico Norte","Sinaloa","148.000","4171.273","140.830","3096.630","105.000","235.740",8
51,"Madín, Méx.","Madín, Méx.","Aguas del Valle de México","México","2346.040","17.964","2336.290","9.370","2333.300","7.540",80
50,"Ing. Alfredo Elías Ayub, Jal.","La Yesca, Jal.","Lerma-Santiago-Pacífico","Nayarit","578.000","2392.880","575.000","2292.920","557.830","1782.550",78
49,"Pedro José Méndez, Tamps.","Pedro J. Méndez, Tamps.","Golfo Norte","Tamaulipas","449.400","38.360","447.220","31.260","447.350","31.650",101
48,"Ignacio Ramírez, Méx.","La Gavia, Méx.","Lerma-Santiago-Pacífico","México","2550.480","36.300","2548.440","20.227","2547.360","13.641",67
47,"Francisco José Trinidad Fabela, Méx.","Islas de las Aves o El Salto, Méx.","Lerma-Santiago-Pacífico","México","2697.800","12.320","2696.700","9.930","2693.130","4.025",41
46,"La Esperanza, Hgo.","La Esperanza, Hgo.","Golfo Norte","Hidalgo","2209.600","4.200","2207.700","3.920","2207.700","3.925",100
45,"Angel Albino Corzo, Chis.","Peñitas, Chis.","Frontera Sur","Chiapas","95.500","578.630","87.400","215.041","86.650","197.434",92
44,"El Moralillo, Ver.","Piedra Labrada","Golfo Centro","Veracruz de Ignacio de la Llave","115.940","8.126","110.780","2.500","110.510","2.321",93
43,"Plutarco Elías Calles, Son.","El Novillo, Son.","Noroeste","Sonora","296.800","3511.960","290.500","2833.070","251.020","428.719",15
42,"Plutarco Elías Calles, Ags.","Calles, Ags.","Lerma-Santiago-Pacífico","Aguascalientes","2022.000","407.438","2020.000","358.121","2000.200","53.221",15
41,"Piedras Azules, Chih.","","Río Bravo","Chihuahua","1998.420","13.194","1996.500","8.712","1995.200","6.250",72
40,"La Colonia, Jal.","La Colonia, Jal.","Lerma-Santiago-Pacífico","Jalisco","103.400","6.500","103.000","5.775","102.400","4.040",70
39,"La Calera, Gro.","La Calera, Gro.","Balsas","Guerrero","122.620","34.193","118.000","9.393","117.000","6.615",70
38,"Lázaro Cárdenas, Son.","La Angostura, Son.","Noroeste","Sonora","840.150","1116.460","830.700","703.380","804.170","61.321",9
37,"La Cangrejera, Ver.","La Crangrejera, Ver.","Golfo Centro","Veracruz de Ignacio de la Llave","21.650","31.600","21.250","28.537","17.920","9.990",35
36,"La Boquilla, Chih.","Lago de Toronto, Chih.","Río Bravo","Chihuahua","1319.100","3192.750","1317.000","2846.780","1290.990","417.689",15
35,"Derivadora Las Blancas, Tamps.","Las Blancas, Tamps.","Río Bravo","Tamaulipas","91.800","133.432","89.920","83.784","85.400","28.622",34
34,"Rodrigo Gómez, N.L.","La Boca, N.L.","Río Bravo","Nuevo León","449.200","42.657","448.540","39.490","446.770","31.588",80
33,"Los Angeles, Mich.","Tres Mezquites","Lerma-Santiago-Pacífico","Michoacán","1688.450","17.096","1687.950","14.590","1684.220","0.792",5
32,"Juan Sabines, Chis.","El Portillo II o Cuxtepeques, Chis.","Frontera Sur","Chiapas","618.270","116.110","612.120","68.150","606.030","37.457",55
31,"Josefa Ortiz de Domínguez, Sin.","El Sabino, Sin.","Pacífico Norte","Sinaloa","112.650","685.110","109.500","519.280","93.130","48.302",9
30,"José López Portillo, Sin.","Comedero, Sin.","Pacífico Norte","Sinaloa","286.950","3966.170","272.160","2580.190","212.240","155.794",6
29,"Jalpan, Qro.","Jalpan","Golfo Norte","Querétaro","784.550","11.560","780.550","8.120","777.160","5.766",71
28,"Juan Guerrero Alcocer, Sin.","Vinoramas, Sin.","Pacífico Norte","Sinaloa","176.280","102.000","168.500","54.684","150.750","5.160",9
27,"Presidente Benito Juárez, Oax.","Bordo Benito Juárez, Oax.","Pacífico Sur","Oaxaca","139.850","1726.747","124.250","720.317","116.730","416.101",58
