#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
183,"Abelardo L. Rodríguez, B.C.",Abelardo L. Rodríguez o Tijuana,Península de Baja California,Baja California,125,121.392,115.85,76.902,84.97,0.407,1
182,"Adolfo López Mateos, Sin.",El Humaya o El Varejonal,Pacífico Norte,Sinaloa,183.48,4034.52,176,3086.61,159.15,1464.7,47
181,"Abraham González, Chih.",Guadalupe,Noroeste,Chihuahua,2051.3,102.891,2047.8,79.354,2047.23,81.849,103
180,"Agostitlán, Mich.",Mata De Pinos,Balsas,Michoacán,2377.84,18.754,2376.6,15.675,2481.81,15.985,102
179,"Aguamilpa Solidaridad, Nay.",Aguamilpa,Lerma-Santiago-Pacífico,Nayarit,232,6950,220,5540,216.7,5183.6,94
178,"Andrés Figueroa, Gro.",Las Garzas,Balsas,Guerrero,382.61,123.1,377,102.5,373.8,88.66,86
177,"Achimec, Jal.",Vaqueros,Lerma-Santiago-Pacífico,Jalisco,1844.27,12.212,1841.5,7.364,1838.02,3.147,43
176,"Canseco, Ver.",Laguna de Catemaco,Golfo Centro,Veracruz de Ignacio de la Llave,333.5,252.7,332.7,193.02,332.06,145.9,76
175,"Lic. Emilio Portes Gil, Tamps.",San Lorenzo,Golfo Norte,Tamaulipas,123.9,272,122.95,230.78,122.54,221.089,96
174,"Ing. Aurelio Benassini Vizcaino, Sin.",El Salto o Elota,Pacífico Norte,Sinaloa,164.64,815.51,154.54,403.9,151,305.917,76
173,"Solís, Gto.",Solís,Lerma-Santiago-Pacífico,Guanajuato,1898.7,1214.14,1892.3,785.54,1890.96,739.71,94
172,"La Soledad, Gto.",La Soledad,Lerma-Santiago-Pacífico,Guanajuato,2209.15,2.371,2207.75,1.857,2204.84,0.947,51
171,"San Juanico, Mich.",La Laguna,Balsas,Michoacán,1604.56,71.69,1603.86,60.545,1572.1,48.704,80
170,"San José Atlanga, Tlax.",Atlanga,Balsas,Tlaxcala,2486.87,59.445,2486.4,54.026,2485.96,48.89,90
169,"San Gabriel, Dgo.",Federalismo Mexicano,Río Bravo,Durango,1783.39,377.338,1777.9,245.431,1776.4,215.638,88
168,"Santa Elena, Dgo.",Tanque Santa Elena,Pacífico Norte,Durango,2001.61,18.8,1999.8,15.08,1999.61,14.7,97
167,"Santiago Bayacora, Dgo.",Santiago Bayacora,Pacífico Norte,Durango,1965.94,169.869,1959.01,130.047,1959.03,130.149,100
166,"José Antonio Alzate, Méx.",San Bernabé,Lerma-Santiago-Pacífico,México,2566.92,52.509,2565.5,35.312,2559,3.318,9
165,"Sabaneta, Mich.",Sabaneta,Balsas,Michoacán,2508.95,5.875,2508,5.043,2491.58,5.171,103
164,"La Sauceda, Jal.",Garabatillos,Lerma-Santiago-Pacífico,Jalisco,1921.03,21.5,1918.9,16,1917.7,13.48,84
163,"República Española, Tamps.",Real Viejo o El Sombrero,Golfo Norte,Tamaulipas,89.43,105.99,83,54.78,83,54.776,100
162,"El Rodeo, Mor.",El Rodeo,Balsas,Morelos,1166.5,33.137,1164.2,26.984,1157.66,12.501,46
161,"Revolución Mexicana, Gro.",El Guineo,Pacífico Sur,Guerrero,107.59,260,94.4,126.694,93.4,119.014,94
160,"La Red, Jal.",La Red,Lerma-Santiago-Pacífico,Jalisco,1794.7,18.3,1792.5,14.25,1788.48,7.755,54
159,"Vicente Aguirre, Hgo.",Las Golondrinas,Aguas del Valle de México,Hidalgo,1858.5,21.8,1858.15,20.8,1855,11.7,56
158,"Pucuato, Mich.",Pucuato,Balsas,Michoacán,2500,11.534,2499,9.485,2480.5,9.583,101
157,"Derivadora Pabellón, Ags.",Der. Potrerillos,Lerma-Santiago-Pacífico,Aguascalientes,2093,2.1,2092.6,2.038,2086.51,1.231,60
156,"Salinillas, N.L.",Salinillas,Río Bravo,Nuevo León,232,19.011,232,19.011,230.14,10.789,57
155,"La Purísima, Gto.",La Purísima,Lerma-Santiago-Pacífico,Guanajuato,1860.79,181.926,1852.07,98.23,1848.86,84.897,86
154,"Requena, Hgo.",Requena,Aguas del Valle de México,Hidalgo,2110.5,60.53,2108.96,52.424,2107.98,45.672,87
153,"Javier Rojo Gómez, Hgo.",La Peña,Aguas del Valle de México,Hidalgo,1975.7,52.8,1974,46,1973.81,45.354,99
152,"Ing. Guillermo Lugo Sanabria, Jal.",La Pólvora,Lerma-Santiago-Pacífico,Jalisco,1665,55,1663.46,51.675,1660.06,43.32,84
151,"Peñuelitas, Gto.",Peñuelitas,Lerma-Santiago-Pacífico,Guanajuato,1907.29,30.169,1904.7,17.46,1903.62,19.618,112
150,"Ñadó, Méx.",Ñado,Aguas del Valle de México,México,2475.5,18.5,2474,16.8,2471.58,13.825,82
149,"Ing. Rodolfo Félix Valdés, Son.",El Molinito,Noroeste,Sonora,293.4,233.92,289.36,130.04,286.57,81.657,63
148,"El Molino, Méx.",Molinitos,Aguas del Valle de México,México,2385.09,8.7,2384.39,7.69,2382.25,4.584,60
147,"Luis Donaldo Colosio, Sin.",Huites,Pacífico Norte,Sinaloa,290,4568,270,2908.1,259.73,2244.61,77
146,"Madín, Méx.",Madín,Aguas del Valle de México,México,2346.04,17.964,2336.294,9.37,2335.71,15.48,165
145,"Ing. Alfredo Elías Ayub, Jal.",La Yesca,Lerma-Santiago-Pacífico,Nayarit,578,2392.89,575,2292.92,538.33,1305.26,57
144,"Pedro José Méndez, Tamps.",Pedro José Méndez,Golfo Norte,Tamaulipas,449.4,38.36,447.22,31.26,447.61,32.43,104
143,"Ignacio Ramírez, Méx.",La Gavia,Lerma-Santiago-Pacífico,México,2550.48,36.3,2548.48,20.5,2548.48,20.499,100
142,"Francisco José Trinidad Fabela, Méx.",Isla de las Aves o El Salto,Lerma-Santiago-Pacífico,México,2697.8,10,2696.7,9.93,2693.84,5.035,51
141,"La Esperanza, Hgo.",La Esperanza,Golfo Norte,Hidalgo,2209.6,4.2,2207.7,3.92,2207.97,4.039,103
140,"Ángel Albino Corzo, Chis.",Peñitas,Frontera Sur,Chiapas,93,1448.43,87.4,1091.1,86.19,1025.49,94
139,"Plutarco Elías Calles, Son.",El Novillo,Noroeste,Sonora,296.8,3443.5,290.5,2833.07,286.28,2418.9,85
138,"Plutarco Elías Calles, Ags.",Calles,Lerma-Santiago-Pacífico,Aguascalientes,2022,407.438,2020,358.121,2007.26,122.38,34
137,"Palomas, Zac.",Palomas,Lerma-Santiago-Pacífico,Zacatecas,1907.48,8.749,1904.25,4.611,1904.25,4.62,100
136,"Peña del Águila, Dgo.",Peña del Águila,Pacífico Norte,Durango,1895.27,54.721,1892.5,27.948,1892.43,31.264,112
135,"Pico del Águila, Chih.",Pico del Águila,Río Bravo,Chihuahua,1619,62.02,1616.9,51.106,1611.57,27.144,53
134,"Juan Guerrero Alcocer, Sin.",Vinoramas,Pacífico Norte,Sinaloa,176.28,102,168.5,55,158.05,17.143,31
133,"Presidente Benito Juárez, Oax.",El Marqués,Pacífico Sur,Oaxaca,139.85,1726.629,124.25,720.317,121.44,595.118,83
132,"Jocoque, Ags.",Der. Jocoqui,Lerma-Santiago-Pacífico,Aguascalientes,1943.4,11.4,1942.45,10.975,1939.86,9.232,84
131,"Jaripo, Mich.",Jaripo,Lerma-Santiago-Pacífico,Michoacán,1580.42,9.265,1578.91,6.028,1544.49,9.129,151
130,"Valentín Gama, S.L.P.",Ojo Caliente,Cuencas Centrales del Norte,San Luis Potosí,1788.1,22.4,1783.8,9.51,1781.44,4.8,50
129,"Ignacio R. Alatorre, Son.",Punta de Agua,Noroeste,Sonora,102.71,29.69,100,16.16,93.83,1.25,8
128,"Infiernillo, Mich.",Infiernillo,Balsas,Guerrero,183.2,12562.44,169,7297.79,165.09,7988.65,109
127,"San Ildefonso, Qro.",El Tepozán,Golfo Norte,Querétaro,2242.5,58.026,2239,47.812,2233.04,38.112,80
126,"Ignacio Allende, Gto.",La Begoña,Lerma-Santiago-Pacífico,Guanajuato,1832.65,221.693,1828.75,125.118,1828.9,153.55,123
125,"Hurtado, Jal.",Valencia,Lerma-Santiago-Pacífico,Jalisco,1462.66,22.625,1462.66,22.625,1461.05,13.975,62
124,"Huapango, Méx.",Huapango,Aguas del Valle de México,México,2512.8,126.5,2512.65,121.5,2510.43,40.366,33
123,"Presidente Guadalupe Victoria, Dgo.",El Tunal,Pacífico Norte,Durango,1934.61,94.617,1931,78.06,1932.54,90.265,116
122,"Guaracha, Mich.",San Antonio,Lerma-Santiago-Pacífico,Michoacán,1580.11,29.79,1580.01,28.677,1594.51,21.915,76
121,"La Golondrina, Gto.",La Golondrina,Lerma-Santiago-Pacífico,Guanajuato,1837.12,5.97,1835.2,4.67,1830.64,3.493,75
120,"Necaxa, Pue.",Necaxa,Golfo Centro,Puebla,1344,43,1338,29.055,1328.03,12.444,43
119,"El Niagara, Ags.",El Niagara,Lerma-Santiago-Pacífico,Aguascalientes,1832.4,31.695,1828.4,16.188,1828.39,16.16,100
118,"Nexapa, Pue.",Nexapa,Golfo Centro,Puebla,1363,16,1360,12.5,1355.63,7.13,57
117,"El Centenario, Qro.",El Centenario,Golfo Norte,Querétaro,1881.99,14.178,1881.58,9.882,1880.02,4.944,50
116,"El Centenario, Coah.",El Centenario,Río Bravo,Coahuila de Zaragoza,336.38,25.52,336.15,24.589,335.7,22.503,92
115,"Constitución de 1917, Qro.",Hidalgo,Golfo Norte,Querétaro,1928.45,75.3,1927.65,69.862,1922.87,36.533,52
114,"La Concepción, Méx.",La Concepción,Aguas del Valle de México,México,2352.54,13.7,2352.1,12.111,2347.13,7.654,63
113,"Ing. Andrew Weiss, Chih.",La Colina,Río Bravo,Chihuahua,1249.85,26.97,1249.1,23.67,1249.28,24.436,103
112,"Leonardo Rodríguez Alcaine, Nay.",El Cajón,Lerma-Santiago-Pacífico,Nayarit,394,2860.2,391,2551.7,388.87,2203.34,86
111,"Paso de Piedras, Ver.",Chicayán,Golfo Norte,Veracruz de Ignacio de la Llave,28.28,570,23.07,220,23.43,238.886,109
110,"Chihuahua, Chih.",Chihuahua,Río Bravo,Chihuahua,1544.28,35.631,1540.82,23.383,1540.47,22.336,96
109,"Cuauhtémoc, Son.",Santa Teresa,Noroeste,Sonora,600.25,66.33,597,41.47,594.37,27.071,65
108,"Constitución de Apatzingán, Mich.",Chilatan,Balsas,Jalisco,437.68,807.15,429.45,590.025,423.15,471.701,80
107,"Chila, Jal.",Chila,Lerma-Santiago-Pacífico,Jalisco,99,1,98.7,0.762,97.67,0.56,73
106,"El Chique, Zac.",El Chique,Lerma-Santiago-Pacífico,Zacatecas,1586.48,192.567,1580.18,138.909,1571.24,78.786,57
105,"Manuel Moreno Torres, Chis.",Chicoasén,Frontera Sur,Chiapas,395,1443.09,392.5,1384.86,391.73,1367.46,99
104,"La Codorniz, Ags.",La Codorniz,Lerma-Santiago-Pacífico,Aguascalientes,1837.76,6.528,1836,5.366,1833.85,4.166,78
103,"Miguel de la Madrid Hurtado, Oax.",Cerro de Oro,Golfo Centro,Oaxaca,72.8,3550,64.86,2599.51,60.43,1904.59,73
102,"Cuchillo Solidaridad, N.L.",El Cuchillo,Río Bravo,Nuevo León,166.66,1784.29,162.35,1123.143,164.37,1403.95,125
101,"Caboraca, Dgo.",Canoas,Pacífico Norte,Durango,2001.28,57.88,1998.25,45,1998.25,45,100
100,"Ramón López Velarde, Zac.",Boca del Tesorero,Lerma-Santiago-Pacífico,Zacatecas,2098.16,36.744,2096,26.22,2094.87,21.543,82
99,"Manuel Ávila Camacho, Pue.",Valsequillo o Balcón del Diablo,Balsas,Puebla,2062,391.489,2059,300.097,2059.48,316.609,106
98,"Basilio Vadillo, Jal.",Las Piedras,Lerma-Santiago-Pacífico,Jalisco,978.97,146.888,974.34,124.689,973.8,143,115
97,"Abelardo Rodríguez Lujan, Son.",Hermosillo,Noroeste,Sonora,228.4,284.47,226.98,219.5,217.16,7.537,3
96,"Adolfo Ruíz Cortínes, Son.",Mocuzari,Noroeste,Sonora,145.47,1822.55,136.3,1039.84,126.21,476.345,46
95,"El Palote, Gto.",El Palote,Lerma-Santiago-Pacífico,Guanajuato,1838.6,17.161,1836.15,9.643,1835,6.95,72
94,"Endhó, Hgo.",Endó,Aguas del Valle de México,Hidalgo,2020,208,2018,182.9,2017.79,180.385,99
93,"Emilio López Zamora, B.C.",Ensenada,Península de Baja California,Baja California,25.26,6.342,19.89,2.732,8.48,0.08,3
92,"Gonzalo N. Santos, S.L.P.",El Peaje,Cuencas Centrales del Norte,San Luis Potosí,2047.87,8.995,2044.85,6.685,2034.17,1.479,22
91,"Cañada del Lobo, S.L.P.",,Cuencas Centrales del Norte,San Luis Potosí,1962.15,1.834,1958.8,1.01,1955.9,0.502,50
90,"El Cazadero, Zac.",El Cazadero,Cuencas Centrales del Norte,Zacatecas,1919.94,44.68,1916,22.178,1916.01,22.226,100
89,"El Gallo, Gro.",El Gallo,Balsas,Guerrero,368,545.966,362.78,400.039,362.06,382.349,96
88,"El Cuarenta, Jal.",El Cuarenta,Lerma-Santiago-Pacífico,Jalisco,2001.95,38.96,1998.75,30.625,1997.77,28.048,92
87,"Tenasco, Jal.",Boquilla de Zaragoza,Lerma-Santiago-Pacífico,Jalisco,1724.84,13.85,1722.85,10.5,1716.38,3.674,35
86,"Presidente Alemán, Oax.",Temascal,Golfo Centro,Oaxaca,68.5,9105.5,65.5,8119.1,60.26,5404.84,67
85,"Tacotán, Jal.",Tacotán,Lerma-Santiago-Pacífico,Jalisco,1406.29,169,1403.06,149.239,1403.02,149.03,100
84,"Ing. Julián Adame Alatorre, Zac.",Tayahua,Lerma-Santiago-Pacífico,Zacatecas,1701.41,50.377,1696.01,31.598,1694.39,27.086,86
83,"Santa Rosa, Zac.",Santa Rosa,Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2248.35,9.521,91
82,"Santa Rosa, Jal.",Santa Rosa,Lerma-Santiago-Pacífico,Jalisco,748,258.468,744,219.09,740.04,336.72,154
81,"La Soledad, Pue.",Apulco o Mazatepec,Golfo Centro,Puebla,805,14.978,804.5,13.895,799.41,2.729,20
80,"Sanalona, Sin.",Sanalona,Pacífico Norte,Sinaloa,162.17,987.522,156.2,687.988,145.51,302.69,44
79,"San José, S.L.P.",San José,Cuencas Centrales del Norte,San Luis Potosí,1955.14,5.14,1953.78,5.14,1950.76,3.21,62
78,"San Miguel, Coah.",San Miguel,Río Bravo,Coahuila de Zaragoza,341.96,22.193,341.74,21.168,341.67,20.841,98
77,"Ing. Fernando Hiriart Balderrama, Hgo.",Zimapán,Golfo Norte,Hidalgo,1563,1460.11,1560,1390.11,1556.98,1319.33,95
76,"Zicuirán, Mich.",La Peña,Balsas,Michoacán,301.44,47.485,299,36.294,296.14,36.56,101
75,"Villa Victoria, Méx.",Villa Victoria,Balsas,México,2607.5,252.03,2605.5,185.723,2605.02,171.515,92
74,"Valerio Trujano, Gro.",Tepecoacuilco,Balsas,Guerrero,842.78,51.65,840,31.014,837.93,20.157,65
73,"La Venta, Qro.",La Venta,Golfo Norte,Querétaro,1907.68,3.777,1906.68,2.479,1905.32,0.894,36
72,"José María Morelos, Zac.",La Villita,Lerma-Santiago-Pacífico,Zacatecas,1831.19,11.165,1829,9.018,1828.03,8.184,91
71,"José María Morelos y Pavón, Mich.",La Villita,Balsas,Michoacán,56.73,714.593,51.2,531.414,49.95,498.6,94
70,"Villa Hidalgo, Dgo.",Villa Hidalgo,Cuencas Centrales del Norte,Durango,1729.55,39.555,1726.23,23.08,1717.83,10.145,44
69,"Vicente Guerrero, Tamps.",Las Adjuntas,Golfo Norte,Tamaulipas,144.04,5498.23,140.44,3910.69,140.44,3910.69,100
68,"Vicente Guerrero, Gro.",Palos Altos,Balsas,Guerrero,430.3,300,425,249.49,421.16,206.2,83
67,"Ing. Santiago Camarena, Jal.",La Vega,Lerma-Santiago-Pacífico,Jalisco,1258.86,80,1257,44.035,1257.38,51.999,118
66,"Ing. Luis L. León, Chih.",El Granero,Río Bravo,Chihuahua,1050.5,832.409,1034.8,292.465,1034.29,281.1,96
65,"La Laguna, Hgo.",Tejocotal,Golfo Centro,Hidalgo,2184,45,2183,43.53,2181.58,32.626,75
64,"Las Lajas, Chih.",Las Lajas,Río Bravo,Chihuahua,1561.62,106.547,1558.7,83.266,1558.2,79.63,96
63,"La Fragua, Coah.",La Fragua,Río Bravo,Coahuila de Zaragoza,304.68,85.38,300.3,47.295,298.33,32.761,69
62,"Laguna de Yuriria, Gto.",B. de Tavamatacheo,Lerma-Santiago-Pacífico,Guanajuato,1731.4,325.195,1730.92,278.789,1729.56,157.823,57
61,"Laguna de Tuxpan, Gro.",Laguna de Tuxpan,Balsas,Guerrero,743.35,19.503,742.84,17.647,742.32,15.754,89
60,"Laguna del Fresno, Mich.",Laguna del Fresno,Lerma-Santiago-Pacífico,Michoacán,2057,13.132,2055.98,10.299,2055.53,8.712,85
59,"Lago de Chapala, Jal.",Chapala,Lerma-Santiago-Pacífico,Jalisco,99,9279.71,98,8126.41,94.04,3740.59,46
58,"Laguna de Amela, Col.",Tecoman,Lerma-Santiago-Pacífico,Colima,7.64,41.3,7.39,38.343,7.37,38.107,99
57,"Lázaro Cárdenas, Dgo.",El Palmito,Cuencas Centrales del Norte,Durango,1632,4278.54,1622.46,2957.608,1611.22,1836.36,62
56,"La Colonia, Jal.",La Colonia,Lerma-Santiago-Pacífico,Jalisco,103.4,6.5,103,5.8,102.17,3.5,60
55,"La Calera, Gro.",La Calera,Balsas,Guerrero,122.62,34.25,118,9.393,118.67,11.885,127
54,"Lázaro Cárdenas, Son.",La Angostura,Noroeste,Sonora,840.15,1116.46,830.7,703.38,830.4,692.137,98
53,"La Cangrejera, Ver.",La Cangrejera,Golfo Centro,Veracruz de Ignacio de la Llave,21.65,31.6,21.25,28.537,20.34,22.326,78
52,"La Boquilla, Chih.",Lago Toronto,Río Bravo,Chihuahua,1319.1,3278.098,1317,2893.571,1314.25,2441.15,84
51,"Derivadora Las Blancas, Tamps.",Derivadora Las Blancas,Río Bravo,Tamaulipas,91.8,124,89.92,83.784,84.57,22.077,26
50,"Rodrigo Gómez, N.L.",La Boca,Río Bravo,Nuevo León,449.2,42.628,447.55,35.003,448.07,37.322,107
49,"Juan Sabines, Chis.",El Portillo II o Cuxtepeques,Frontera Sur,Chiapas,618.27,116.11,612.12,68.15,611.28,63.212,93
48,"Josefa Ortiz de Domínguez, Sin.",El Sabino,Pacífico Norte,Sinaloa,112.65,695.44,109.5,518.928,109.67,532,103
47,"José López Portillo, Sin.",El Comedero,Pacífico Norte,Sinaloa,286.95,3966.17,272.16,2580.19,252.7,1310.38,51
46,"Vicente C. Villaseñor, Jal.",Valle de Juárez,Lerma-Santiago-Pacífico,Jalisco,1878,18.12,1877,14.44,1876.8,13.708,95
45,"Venustiano Carranza, Coah.",Don Martín,Río Bravo,Coahuila de Zaragoza,261.8,1322.37,259.24,874.1,259.01,837.388,96
44,"Valle de Bravo, Méx.",Valle de Bravo,Balsas,México,1785.61,450.75,1782.61,393.44,1828.76,369.618,94
43,"La Llave, Qro.",Divino Redentor,Golfo Norte,Querétaro,1891.1,14.414,1890,9.312,1888.73,3.71,40
42,"Urepetiro, Mich.",Urepetiro,Lerma-Santiago-Pacífico,Michoacán,1745.68,10.92,1745,8.282,1746.63,9.825,119
41,"Taxhimay, Hgo.",Taxhimay,Aguas del Valle de México,México,2210,53.3,2208,42.749,2208.02,42.832,100
40,"El Tule, Jal.",El Tule,Lerma-Santiago-Pacífico,Jalisco,1858.85,42,1856.55,30,1852.27,10.899,36
39,"Solidaridad, Col.",Trojes,Lerma-Santiago-Pacífico,Jalisco,301.11,294.08,292.37,220.807,291.21,211.819,96
38,"San Andrés Tepetitlán, Méx.",Tepetitlán,Lerma-Santiago-Pacífico,México,2594.46,81.029,2592.02,59.966,2591.57,64.057,107
37,"El Tintero, Chih.",El Tintero,Río Bravo,Chihuahua,1709.03,216.703,1703,125.075,1702.68,121.196,97
36,"Tercer Mundo, Mich.",Chincua,Lerma-Santiago-Pacífico,Michoacán,2428.58,17.332,2427.58,14.972,2426.2,10.939,73
35,"Ramón Corona Madrigal General, Jal.",Trigomil,Lerma-Santiago-Pacífico,Jalisco,1209.36,324,1201.4,250,1196.55,210.589,84
34,"La Muñeca, S.L.P.",La Muñeca,Golfo Norte,San Luis Potosí,1841.75,31,1837.7,25,1834,16.26,65
33,"Tepuxtepec, Mich.",Tepuxtepec,Lerma-Santiago-Pacífico,Michoacán,2350,537.527,2347.56,425.2,2344.24,295.742,70
32,"Tenango, Pue.",Tenango,Golfo Centro,Puebla,1362,45.12,1345.6,28.203,1335.32,7.601,27
31,"Miguel Hidalgo, Sin.",El Mahone,Pacífico Norte,Sinaloa,148,4171.273,142.36,3312.889,133.32,2047.33,62
30,"Marte R. Gómez, Tamps.",El Azucar,Río Bravo,Tamaulipas,83,2208.66,76.3,781.7,77.34,943.503,121
29,"Melchor Ocampo, Mich.",El Rosario,Lerma-Santiago-Pacífico,Michoacán,1714.41,249.843,1711.9,194.454,1709.84,157.819,81
28,"Media Luna, Ags.",Media Luna,Lerma-Santiago-Pacífico,Aguascalientes,1621.96,21.196,1619.2,15,1616.2,10.07,67
27,"Malpaís, Mich.",La Cienega,Lerma-Santiago-Pacífico,Michoacán,1843.56,27.249,1842.53,18.512,1828.24,21.654,117
26,"Nezahualcóyotl, Chis.","Malpaso, Raudales de Malpaso",Frontera Sur,Chiapas,188,14056,182.5,12373.1,176.93,10754.2,87
25,"Mariano Abasolo, Gto.",San Antonio de Aceves,Lerma-Santiago-Pacífico,Guanajuato,1753.08,23.946,1751.3,20.079,1745.08,10.16,51
24,"Gobernador Leobardo Reynoso, Zac.",Trujillo,Cuencas Centrales del Norte,Zacatecas,2129.53,125.92,2127.35,95.72,2124.88,68.292,71
23,"Los Reyes, Hgo.",Omiltepec,Golfo Centro,Hidalgo,2167,27,2165,26.05,2162.95,18.819,72
22,"Los Olivos, Mich.",Los Olivos,Balsas,Michoacán,421,16.271,418,10.262,414.24,15.227,148
21,"Manuel Felgueres, Zac.",Lobatos,Lerma-Santiago-Pacífico,Zacatecas,2080.18,9.435,2077.05,6.905,2076.81,6.739,98
20,"Los Naranjos, Dgo.",Naranjos,Cuencas Centrales del Norte,Durango,1661.09,27.39,1658.4,20.928,1658.4,20.928,100
19,"Gustavo Díaz Ordaz, Sin.",Bacurato,Pacífico Norte,Sinaloa,252.5,2687.074,237.06,1618.8,221.01,823.047,51
18,"Sierra de Guadalupe, Méx.",Guadalupe,Aguas del Valle de México,México,2306.82,63.9,2305.2,56.7,2302.68,46.751,82
17,"Ing. Guillermo Blake Aguilar, Sin.",El Sabinal o El Cajón,Pacífico Norte,Sinaloa,196.61,468.624,188.45,294.02,178.76,151.044,51
16,"Francisco Zarco, Dgo.",Las Tortolas,Cuencas Centrales del Norte,Durango,1210.05,383.16,1208.2,309.24,1202.85,148.776,48
15,"Francisco Villa, Dgo.",El Bosque,Pacífico Norte,Durango,1996.13,96.57,1993,73.26,1993,78.7,107
14,"Internacional Falcón, Tamps.",Falcón,Río Bravo,Tamaulipas,95.77,4862.21,91.805,3264.813,84.07,1262.06,39
13,"Francisco I. Madero, Chih.",Las Vírgenes,Río Bravo,Chihuahua,1242.56,477.622,1239.3,355.286,1239.25,353.534,100
12,"Miguel Alemán, Zac.",Excamé,Lerma-Santiago-Pacífico,Zacatecas,1704.5,70.92,1703.48,64.98,1699.5,44.53,69
11,"El Estribón, Jal.",El Estribón,Lerma-Santiago-Pacífico,Jalisco,1881.41,7.74,1880,6.378,1875.63,3.428,54
10,"El Salto, Jal.",El Salto,Lerma-Santiago-Pacífico,Jalisco,1812.5,112,1810.16,85,1809.5,79.096,93
9,"El Rejón, Chih.",El Rejón,Río Bravo,Chihuahua,1478.32,7.755,1477,6.528,1476.8,6.359,97
8,"Estudiante Ramiro Caballero Dorantes, Tamps.",Las Ánimas,Golfo Norte,Tamaulipas,52.55,654.37,51.7,563.443,49.83,414.118,73
7,"El Potosino, S.L.P.",El Potosino,Cuencas Centrales del Norte,San Luis Potosí,2000.85,5.199,1996.8,3.293,1993.79,2.199,67
6,"El Carrizo, B.C.",El Carrizo,Península de Baja California,Baja California,286.22,44.585,284.7,40.866,276.53,23.758,58
5,"José López Portillo, N.L.",Cerro Prieto,Río Bravo,Nuevo León,285.5,393,282.52,300,283.76,336.875,112
4,"Cajón de Peña, Jal.",Tomatlán o El Tule,Lerma-Santiago-Pacífico,Jalisco,139.2,707.69,130.37,466.69,130.58,472.104,101
3,"Copándaro, Mich.",Copándaro De Corrales,Lerma-Santiago-Pacífico,Michoacán,1989.21,9.717,1998.5,6.5,1998.31,6.189,95
2,"Coíntzio, Mich.",Cointzio,Lerma-Santiago-Pacífico,Michoacán,2001.32,79.233,1999.47,68.52,1992.83,80.248,117
1,"Abelardo L. Rodríguez., Ags.",Abelardo L. Rodríguez,Lerma-Santiago-Pacífico,Aguascalientes,1890,18.84,1888.9,15.99,1883.22,5.882,37
